Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q4,December,Michigan,Port Huron,2.97
Service,Hospital,Q2,October,Illinois,Detroit,6.92
Service,Hospital,Q3,June,Michigan,Springfield,6.3
Service,Hospital,Q4,April,Illinois,Port Huron,9.15
Service,Hospital,Q2,May,Michigan,Detroit,11.94
Service,Hospital,Q3,August,Illinois,Springfield,13.2
Service,Hospital,Q4,July,Michigan,Port Huron,14.59
Service,Hospital,Q2,December,Illinois,Detroit,15.85
Service,Hospital,Q3,October,Michigan,Springfield,16.29
Culture,School,Q4,December,Michigan,Port Huron,17.71
Culture,School,Q2,October,Illinois,Detroit,18.37
Culture,School,Q3,June,Michigan,Springfield,19.6
Culture,School,Q4,April,Illinois,Port Huron,20.48
Culture,School,Q2,May,Michigan,Detroit,16.96
Culture,School,Q3,August,Illinois,Springfield,22.52
Culture,School,Q4,July,Michigan,Port Huron,23.7
Culture,School,Q2,December,Illinois,Detroit,23.32
Culture,School,Q3,October,Michigan,Springfield,25.37
Production,Administration,Q4,December,Michigan,Port Huron,23.42
Production,Administration,Q2,October,Illinois,Detroit,27.85
Production,Administration,Q3,June,Michigan,Springfield,27.77
Production,Administration,Q4,April,Illinois,Port Huron,30.12
Production,Administration,Q2,May,Michigan,Detroit,31.96
Production,Administration,Q3,August,Illinois,Springfield,34.82
Production,Administration,Q4,July,Michigan,Port Huron,35.89
Production,Administration,Q2,December,Illinois,Detroit,35.86
Production,Administration,Q3,October,Michigan,Springfield,36.83
Service,Museum,Q4,December,Michigan,Port Huron,38.41
Service,Museum,Q2,October,Illinois,Detroit,39.21
Service,Museum,Q3,June,Michigan,Springfield,36.96
Service,Museum,Q4,April,Illinois,Port Huron,41.59
Service,Museum,Q2,May,Michigan,Detroit,41.24
Service,Museum,Q3,August,Illinois,Springfield,43.05
Service,Museum,Q4,July,Michigan,Port Huron,42.24
Service,Museum,Q2,December,Illinois,Detroit,37.96
Service,Museum,Q3,October,Michigan,Springfield,47.7
Culture,Concert,Q4,December,Michigan,Port Huron,48.06
Culture,Concert,Q2,October,Illinois,Detroit,48.16
Culture,Concert,Q3,June,Michigan,Springfield,49.81
Culture,Concert,Q4,April,Illinois,Port Huron,51.42
Culture,Concert,Q2,May,Michigan,Detroit,52.51
Culture,Concert,Q3,August,Illinois,Springfield,53.66
Culture,Concert,Q4,July,Michigan,Port Huron,54.15
Culture,Concert,Q2,December,Illinois,Detroit,54.48
Culture,Concert,Q3,October,Michigan,Springfield,51.86
Production,Theatre,Q4,December,Michigan,Port Huron,57.66
Production,Theatre,Q2,October,Illinois,Detroit,58.28
Production,Theatre,Q3,June,Michigan,Springfield,53.76
Production,Theatre,Q4,April,Illinois,Port Huron,65.71
Production,Theatre,Q2,May,Michigan,Detroit,66.44
Production,Theatre,Q3,August,Illinois,Springfield,67.72
Production,Theatre,Q4,July,Michigan,Port Huron,69.74
Production,Theatre,Q2,December,Illinois,Detroit,70.7
Production,Theatre,Q3,October,Michigan,Springfield,72.36
Service,Factory,Q4,December,Michigan,Port Huron,72.27
Service,Factory,Q2,October,Illinois,Detroit,75.18
Service,Factory,Q3,June,Michigan,Springfield,76.74
Service,Factory,Q4,April,Illinois,Port Huron,79.39
Service,Factory,Q2,May,Michigan,Detroit,80.13
Service,Factory,Q3,August,Illinois,Springfield,83.78
Service,Factory,Q4,July,Michigan,Port Huron,86.14
Service,Factory,Q2,December,Illinois,Detroit,88.77
Service,Factory,Q3,October,Michigan,Springfield,89.12
Culture,Workshop,Q4,December,Michigan,Port Huron,90.18
Culture,Workshop,Q2,October,Illinois,Detroit,91.0
Culture,Workshop,Q3,June,Michigan,Springfield,92.53
Culture,Workshop,Q4,April,Illinois,Port Huron,94.51
Culture,Workshop,Q2,May,Michigan,Detroit,98.84
Culture,Workshop,Q3,August,Illinois,Springfield,98.12
Culture,Workshop,Q4,July,Michigan,Port Huron,99.27
Culture,Workshop,Q2,December,Illinois,Detroit,98.9
Culture,Workshop,Q3,October,Michigan,Springfield,50.27
