State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Lenox,2022,Air,Thermal,-0.94
Massachusetts,Lenox,2022,Water,Light,9.98
Massachusetts,Lenox,2022,Soil,Noise,10.72
Massachusetts,Lenox,2022,Air,Oxygen-depletion,14.98
Massachusetts,Lenox,2022,Water,Surface water,15.37
Massachusetts,Lenox,2022,Soil,Industrial,17.0
Massachusetts,Lenox,2022,Air,Inorganic Fertilizers,24.1
Massachusetts,Lenox,2022,Water,Inferior Irrigation,32.44
Massachusetts,Lenox,2022,Soil,Thermal,35.84
Georgia,Boston,2021,Air,Thermal,35.75
Georgia,Boston,2021,Water,Light,38.88
Georgia,Boston,2021,Soil,Noise,39.17
Georgia,Boston,2021,Air,Oxygen-depletion,42.22
Georgia,Boston,2021,Water,Surface water,44.11
Georgia,Boston,2021,Soil,Industrial,46.22
Georgia,Boston,2021,Air,Inorganic Fertilizers,54.98
Georgia,Boston,2021,Water,Inferior Irrigation,58.49
Georgia,Boston,2021,Soil,Thermal,59.72
Michigan,Cambridge,2019,Air,Thermal,59.74
Michigan,Cambridge,2019,Water,Light,59.37
Michigan,Cambridge,2019,Soil,Noise,61.46
Michigan,Cambridge,2019,Air,Oxygen-depletion,64.22
Michigan,Cambridge,2019,Water,Surface water,64.77
Michigan,Cambridge,2019,Soil,Industrial,67.2
Michigan,Cambridge,2019,Air,Inorganic Fertilizers,69.46
Michigan,Cambridge,2019,Water,Inferior Irrigation,75.28
Michigan,Cambridge,2019,Soil,Thermal,77.07
Massachusetts,Albany,2022,Air,Thermal,78.28
Massachusetts,Albany,2022,Water,Light,79.85
Massachusetts,Albany,2022,Soil,Noise,79.02
Massachusetts,Albany,2022,Air,Oxygen-depletion,90.07
Massachusetts,Albany,2022,Water,Surface water,91.63
Massachusetts,Albany,2022,Soil,Industrial,91.64
Massachusetts,Albany,2022,Air,Inorganic Fertilizers,91.43
Massachusetts,Albany,2022,Water,Inferior Irrigation,95.19
Massachusetts,Albany,2022,Soil,Thermal,-0.84
Georgia,Columbus,2021,Air,Thermal,-0.46
Georgia,Columbus,2021,Water,Light,-7.97
Georgia,Columbus,2021,Soil,Noise,-98.68
Georgia,Columbus,2021,Air,Oxygen-depletion,-96.6
Georgia,Columbus,2021,Water,Surface water,-94.08
Georgia,Columbus,2021,Soil,Industrial,-92.08
Georgia,Columbus,2021,Air,Inorganic Fertilizers,-91.34
Georgia,Columbus,2021,Water,Inferior Irrigation,-91.04
Georgia,Columbus,2021,Soil,Thermal,-88.87
Michigan,Washington,2019,Air,Thermal,-87.21
Michigan,Washington,2019,Water,Light,-83.6
Michigan,Washington,2019,Soil,Noise,-82.2
Michigan,Washington,2019,Air,Oxygen-depletion,-83.42
Michigan,Washington,2019,Water,Surface water,-78.76
Michigan,Washington,2019,Soil,Industrial,-74.78
Michigan,Washington,2019,Air,Inorganic Fertilizers,-72.75
Michigan,Washington,2019,Water,Inferior Irrigation,-64.95
Michigan,Washington,2019,Soil,Thermal,-59.09
Massachusetts,Flint,2022,Air,Thermal,-58.73
Massachusetts,Flint,2022,Water,Light,-46.48
Massachusetts,Flint,2022,Soil,Noise,-45.82
Massachusetts,Flint,2022,Air,Oxygen-depletion,-44.81
Massachusetts,Flint,2022,Water,Surface water,-43.75
Massachusetts,Flint,2022,Soil,Industrial,-42.32
Massachusetts,Flint,2022,Air,Inorganic Fertilizers,-41.45
Massachusetts,Flint,2022,Water,Inferior Irrigation,-39.26
Massachusetts,Flint,2022,Soil,Thermal,-35.43
Georgia,Port Huron,2021,Air,Thermal,-7.93
Georgia,Port Huron,2021,Water,Light,-31.44
Georgia,Port Huron,2021,Soil,Noise,-28.94
Georgia,Port Huron,2021,Air,Oxygen-depletion,-28.38
Georgia,Port Huron,2021,Water,Surface water,-26.34
Georgia,Port Huron,2021,Soil,Industrial,-24.86
Georgia,Port Huron,2021,Air,Inorganic Fertilizers,-23.96
Georgia,Port Huron,2021,Water,Inferior Irrigation,-24.0
Georgia,Port Huron,2021,Soil,Thermal,-20.26
Michigan,Detroit,2019,Air,Thermal,-17.86
Michigan,Detroit,2019,Water,Light,-15.29
Michigan,Detroit,2019,Soil,Noise,-13.12
Michigan,Detroit,2019,Air,Oxygen-depletion,-13.62
Michigan,Detroit,2019,Water,Surface water,-13.57
Michigan,Detroit,2019,Soil,Industrial,-8.84
Michigan,Detroit,2019,Air,Inorganic Fertilizers,-7.56
Michigan,Detroit,2019,Water,Inferior Irrigation,-6.83
Michigan,Detroit,2019,Soil,Thermal,-3.92
