Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Georgia,Albany,Humidity,Low,2.08
2017,Georgia,Albany,Wind,Medium,2.68
2017,Georgia,Albany,Humidity,Calm,4.11
2017,Georgia,Albany,Wind,Breeze,5.46
2017,Georgia,Albany,Humidity,Storm,6.37
2017,Georgia,Albany,Wind,Low,6.45
2022,Minnesota,Washington,Humidity,Low,8.04
2022,Minnesota,Washington,Wind,Medium,6.56
2022,Minnesota,Washington,Humidity,Calm,8.09
2022,Minnesota,Washington,Wind,Breeze,11.02
2022,Minnesota,Washington,Humidity,Storm,12.48
2022,Minnesota,Washington,Wind,Low,8.83
2020,Florida,Columbus,Humidity,Low,14.93
2020,Florida,Columbus,Wind,Medium,15.15
2020,Florida,Columbus,Humidity,Calm,16.15
2020,Florida,Columbus,Wind,Breeze,15.89
2020,Florida,Columbus,Humidity,Storm,18.01
2020,Florida,Columbus,Wind,Low,19.39
2017,Georgia,Minneapolis,Humidity,Low,18.21
2017,Georgia,Minneapolis,Wind,Medium,21.49
2017,Georgia,Minneapolis,Humidity,Calm,22.18
2017,Georgia,Minneapolis,Wind,Breeze,22.55
2017,Georgia,Minneapolis,Humidity,Storm,22.14
2017,Georgia,Minneapolis,Wind,Low,25.91
2022,Minnesota,Hastings,Humidity,Low,26.71
2022,Minnesota,Hastings,Wind,Medium,27.64
2022,Minnesota,Hastings,Humidity,Calm,27.61
2022,Minnesota,Hastings,Wind,Breeze,26.02
2022,Minnesota,Hastings,Humidity,Storm,27.73
2022,Minnesota,Hastings,Wind,Low,25.67
2020,Florida,Fort Lauderdale,Humidity,Low,26.56
2020,Florida,Fort Lauderdale,Wind,Medium,26.87
2020,Florida,Fort Lauderdale,Humidity,Calm,25.89
2020,Florida,Fort Lauderdale,Wind,Breeze,4.52
2020,Florida,Fort Lauderdale,Humidity,Storm,12.47
2020,Florida,Fort Lauderdale,Wind,Low,12.45
2017,Georgia,Tampa,Humidity,Low,2.05
2017,Georgia,Tampa,Wind,Medium,16.34
2017,Georgia,Tampa,Humidity,Calm,16.2
2017,Georgia,Tampa,Wind,Breeze,4.69
2017,Georgia,Tampa,Humidity,Storm,19.42
2017,Georgia,Tampa,Wind,Low,23.32
