Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q3,September,Oregon,Salem,4.18
Service,Administration,Q2,August,Oregon,Salem,5.54
Service,Administration,Q4,July,Oregon,Salem,5.41
Service,Administration,Q3,May,Oregon,Salem,6.68
Service,Administration,Q2,June,Oregon,Salem,8.47
Service,Administration,Q4,April,Oregon,Salem,8.42
Service,Administration,Q3,October,Oregon,Salem,13.83
Service,Administration,Q2,November,Oregon,Salem,17.61
Service,Administration,Q4,December,Oregon,Salem,21.96
Production,Library,Q3,September,Oregon,Salem,23.99
Production,Library,Q2,August,Oregon,Salem,23.87
Production,Library,Q4,July,Oregon,Salem,32.47
Production,Library,Q3,May,Oregon,Salem,40.83
Production,Library,Q2,June,Oregon,Salem,43.32
Production,Library,Q4,April,Oregon,Salem,46.56
Production,Library,Q3,October,Oregon,Salem,49.41
Production,Library,Q2,November,Oregon,Salem,50.3
Production,Library,Q4,December,Oregon,Salem,50.58
Service,Hospital,Q3,September,Oregon,Salem,53.88
Service,Hospital,Q2,August,Oregon,Salem,54.43
Service,Hospital,Q4,July,Oregon,Salem,56.3
Service,Hospital,Q3,May,Oregon,Salem,57.83
Service,Hospital,Q2,June,Oregon,Salem,67.53
Service,Hospital,Q4,April,Oregon,Salem,67.8
Service,Hospital,Q3,October,Oregon,Salem,70.78
Service,Hospital,Q2,November,Oregon,Salem,71.16
Service,Hospital,Q4,December,Oregon,Salem,70.85
Production,Factory,Q3,September,Oregon,Salem,70.31
Production,Factory,Q2,August,Oregon,Salem,74.9
Production,Factory,Q4,July,Oregon,Salem,75.52
Production,Factory,Q3,May,Oregon,Salem,76.64
Production,Factory,Q2,June,Oregon,Salem,77.25
Production,Factory,Q4,April,Oregon,Salem,78.4
Production,Factory,Q3,October,Oregon,Salem,78.85
Production,Factory,Q2,November,Oregon,Salem,78.25
Production,Factory,Q4,December,Oregon,Salem,82.26
Service,Workshop,Q3,September,Oregon,Salem,86.79
Service,Workshop,Q2,August,Oregon,Salem,89.83
Service,Workshop,Q4,July,Oregon,Salem,91.97
Service,Workshop,Q3,May,Oregon,Salem,94.87
Service,Workshop,Q2,June,Oregon,Salem,96.78
Service,Workshop,Q4,April,Oregon,Salem,96.97
Service,Workshop,Q3,October,Oregon,Salem,98.5
Service,Workshop,Q2,November,Oregon,Salem,99.9
Service,Workshop,Q4,December,Oregon,Salem,99.18
