Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2015,Beverage,Soda,544.03
Export,2015,Meat,Tea,385.56
Export,2015,Beverage,Coffee,613.24
Export,2015,Meat,Duck,551.25
Export,2015,Beverage,Camel,775.19
Export,2015,Meat,Soda,807.68
Export,2020,Beverage,Soda,137.06
Export,2020,Meat,Tea,108.96
Export,2020,Beverage,Coffee,429.51
Export,2020,Meat,Duck,654.22
Export,2020,Beverage,Camel,750.0
Export,2020,Meat,Soda,621.56
Export,2015,Beverage,Soda,462.16
Export,2015,Meat,Tea,437.91
Export,2015,Beverage,Coffee,54.86
Export,2015,Meat,Duck,918.9
Export,2015,Beverage,Camel,730.15
Export,2015,Meat,Soda,796.0
