Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q1,February,Minnesota,Minneapolis,0.92
Residential,House,Q4,March,Minnesota,Minneapolis,3.28
Residential,House,Q1,January,Minnesota,Minneapolis,4.95
Residential,House,Q4,October,Minnesota,Minneapolis,5.94
Residential,House,Q1,November,Minnesota,Minneapolis,6.66
Residential,House,Q4,December,Minnesota,Minneapolis,7.33
Production,Hotel,Q1,February,Minnesota,Minneapolis,7.96
Production,Hotel,Q4,March,Minnesota,Minneapolis,9.33
Production,Hotel,Q1,January,Minnesota,Minneapolis,8.1
Production,Hotel,Q4,October,Minnesota,Minneapolis,11.02
Production,Hotel,Q1,November,Minnesota,Minneapolis,11.03
Production,Hotel,Q4,December,Minnesota,Minneapolis,18.5
Service,Apartment,Q1,February,Minnesota,Minneapolis,18.74
Service,Apartment,Q4,March,Minnesota,Minneapolis,23.24
Service,Apartment,Q1,January,Minnesota,Minneapolis,27.89
Service,Apartment,Q4,October,Minnesota,Minneapolis,28.57
Service,Apartment,Q1,November,Minnesota,Minneapolis,29.18
Service,Apartment,Q4,December,Minnesota,Minneapolis,30.14
Residential,Factory,Q1,February,Minnesota,Minneapolis,31.99
Residential,Factory,Q4,March,Minnesota,Minneapolis,32.66
Residential,Factory,Q1,January,Minnesota,Minneapolis,34.3
Residential,Factory,Q4,October,Minnesota,Minneapolis,39.87
Residential,Factory,Q1,November,Minnesota,Minneapolis,39.78
Residential,Factory,Q4,December,Minnesota,Minneapolis,39.82
Production,Workshop,Q1,February,Minnesota,Minneapolis,43.04
Production,Workshop,Q4,March,Minnesota,Minneapolis,49.78
Production,Workshop,Q1,January,Minnesota,Minneapolis,50.07
Production,Workshop,Q4,October,Minnesota,Minneapolis,51.57
Production,Workshop,Q1,November,Minnesota,Minneapolis,55.67
Production,Workshop,Q4,December,Minnesota,Minneapolis,56.74
Service,Administration,Q1,February,Minnesota,Minneapolis,56.1
Service,Administration,Q4,March,Minnesota,Minneapolis,58.4
Service,Administration,Q1,January,Minnesota,Minneapolis,60.38
Service,Administration,Q4,October,Minnesota,Minneapolis,64.83
Service,Administration,Q1,November,Minnesota,Minneapolis,71.33
Service,Administration,Q4,December,Minnesota,Minneapolis,73.2
Residential,School,Q1,February,Minnesota,Minneapolis,74.89
Residential,School,Q4,March,Minnesota,Minneapolis,76.08
Residential,School,Q1,January,Minnesota,Minneapolis,77.66
Residential,School,Q4,October,Minnesota,Minneapolis,79.05
Residential,School,Q1,November,Minnesota,Minneapolis,81.71
Residential,School,Q4,December,Minnesota,Minneapolis,85.14
Production,Hospital,Q1,February,Minnesota,Minneapolis,89.12
Production,Hospital,Q4,March,Minnesota,Minneapolis,89.81
Production,Hospital,Q1,January,Minnesota,Minneapolis,90.25
Production,Hospital,Q4,October,Minnesota,Minneapolis,89.69
Production,Hospital,Q1,November,Minnesota,Minneapolis,94.64
Production,Hospital,Q4,December,Minnesota,Minneapolis,95.84
