Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Massachusetts,Cambridge,Humidity,Medium,0.99
2015,Massachusetts,Cambridge,Wind,High,1.65
2015,Massachusetts,Cambridge,Temperature,Low,3.75
2015,Massachusetts,Cambridge,Humidity,Calm,3.56
2015,Massachusetts,Cambridge,Wind,Storm,5.77
2015,Massachusetts,Cambridge,Temperature,Breeze,6.25
2015,Massachusetts,Cambridge,Humidity,31-40,7.4
2015,Massachusetts,Cambridge,Wind,11-20,8.02
2015,Massachusetts,Cambridge,Temperature,Medium,8.3
2022,Florida,Boston,Humidity,Medium,10.87
2022,Florida,Boston,Wind,High,10.67
2022,Florida,Boston,Temperature,Low,12.75
2022,Florida,Boston,Humidity,Calm,12.27
2022,Florida,Boston,Wind,Storm,14.28
2022,Florida,Boston,Temperature,Breeze,14.76
2022,Florida,Boston,Humidity,31-40,15.11
2022,Florida,Boston,Wind,11-20,14.32
2022,Florida,Boston,Temperature,Medium,13.38
2015,Illinois,Lenox,Humidity,Medium,12.87
2015,Illinois,Lenox,Wind,High,18.44
2015,Illinois,Lenox,Temperature,Low,17.34
2015,Illinois,Lenox,Humidity,Calm,19.47
2015,Illinois,Lenox,Wind,Storm,23.62
2015,Illinois,Lenox,Temperature,Breeze,23.58
2015,Illinois,Lenox,Humidity,31-40,24.58
2015,Illinois,Lenox,Wind,11-20,5.59
2015,Illinois,Lenox,Temperature,Medium,26.96
2022,Massachusetts,Tampa,Humidity,Medium,27.07
2022,Massachusetts,Tampa,Wind,High,27.91
2022,Massachusetts,Tampa,Temperature,Low,27.21
2022,Massachusetts,Tampa,Humidity,Calm,24.16
2022,Massachusetts,Tampa,Wind,Storm,25.53
2022,Massachusetts,Tampa,Temperature,Breeze,27.68
2022,Massachusetts,Tampa,Humidity,31-40,27.15
2022,Massachusetts,Tampa,Wind,11-20,26.93
2022,Massachusetts,Tampa,Temperature,Medium,8.13
2015,Florida,Fort Lauderdale,Humidity,Medium,9.78
2015,Florida,Fort Lauderdale,Wind,High,9.59
2015,Florida,Fort Lauderdale,Temperature,Low,3.18
2015,Florida,Fort Lauderdale,Humidity,Calm,9.55
2015,Florida,Fort Lauderdale,Wind,Storm,10.6
2015,Florida,Fort Lauderdale,Temperature,Breeze,10.88
2015,Florida,Fort Lauderdale,Humidity,31-40,4.6
2015,Florida,Fort Lauderdale,Wind,11-20,11.67
2015,Florida,Fort Lauderdale,Temperature,Medium,12.12
2022,Illinois,Springfield,Humidity,Medium,12.25
2022,Illinois,Springfield,Wind,High,13.96
2022,Illinois,Springfield,Temperature,Low,13.57
2022,Illinois,Springfield,Humidity,Calm,13.99
2022,Illinois,Springfield,Wind,Storm,14.38
2022,Illinois,Springfield,Temperature,Breeze,15.29
2022,Illinois,Springfield,Humidity,31-40,15.89
2022,Illinois,Springfield,Wind,11-20,16.23
2022,Illinois,Springfield,Temperature,Medium,16.89
2015,Massachusetts,Chicago,Humidity,Medium,16.06
2015,Massachusetts,Chicago,Wind,High,4.7
2015,Massachusetts,Chicago,Temperature,Low,17.83
2015,Massachusetts,Chicago,Humidity,Calm,4.81
2015,Massachusetts,Chicago,Wind,Storm,18.17
2015,Massachusetts,Chicago,Temperature,Breeze,18.11
2015,Massachusetts,Chicago,Humidity,31-40,6.44
2015,Massachusetts,Chicago,Wind,11-20,19.45
2015,Massachusetts,Chicago,Temperature,Medium,26.1
2022,Florida,Champaign,Humidity,Medium,7.06
2022,Florida,Champaign,Wind,High,20.87
2022,Florida,Champaign,Temperature,Low,21.39
2022,Florida,Champaign,Humidity,Calm,4.25
2022,Florida,Champaign,Wind,Storm,22.86
2022,Florida,Champaign,Temperature,Breeze,23.48
2022,Florida,Champaign,Humidity,31-40,3.08
2022,Florida,Champaign,Wind,11-20,5.07
2022,Florida,Champaign,Temperature,Medium,24.31
