Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Nevada,Boulder City,Wind,Calm,1.36
2022,Nevada,Boulder City,Temperature,Storm,6.28
2022,Nevada,Boulder City,Wind,Breeze,7.7
2022,Nevada,Boulder City,Temperature,31-40,7.12
2022,Nevada,Boulder City,Wind,0-10,8.72
2022,Nevada,Boulder City,Temperature,Calm,10.16
2015,Illinois,Reno,Wind,Calm,9.51
2015,Illinois,Reno,Temperature,Storm,12.88
2015,Illinois,Reno,Wind,Breeze,13.75
2015,Illinois,Reno,Temperature,31-40,13.41
2015,Illinois,Reno,Wind,0-10,15.84
2015,Illinois,Reno,Temperature,Calm,15.34
2017,Nevada,Chicago,Wind,Calm,17.35
2017,Nevada,Chicago,Temperature,Storm,16.47
2017,Nevada,Chicago,Wind,Breeze,19.93
2017,Nevada,Chicago,Temperature,31-40,14.89
2017,Nevada,Chicago,Wind,0-10,21.36
2017,Nevada,Chicago,Temperature,Calm,22.13
2022,Illinois,Springfield,Wind,Calm,23.72
2022,Illinois,Springfield,Temperature,Storm,21.59
2022,Illinois,Springfield,Wind,Breeze,21.42
2022,Illinois,Springfield,Temperature,31-40,26.89
2022,Illinois,Springfield,Wind,0-10,27.91
2022,Illinois,Springfield,Temperature,Calm,27.67
2015,Nevada,Champaign,Wind,Calm,25.24
2015,Nevada,Champaign,Temperature,Storm,24.38
2015,Nevada,Champaign,Wind,Breeze,25.71
2015,Nevada,Champaign,Temperature,31-40,13.27
2015,Nevada,Champaign,Wind,0-10,19.56
2015,Nevada,Champaign,Temperature,Calm,7.89
