Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Oregon,Redmond,Wind,Calm,0.6
2020,Oregon,Redmond,Humidity,Breeze,2.3
2020,Oregon,Redmond,Wind,High,3.23
2020,Oregon,Redmond,Humidity,Low,2.01
2016,Florida,Portland,Wind,Calm,15.63
2016,Florida,Portland,Humidity,Breeze,16.45
2016,Florida,Portland,Wind,High,17.36
2016,Florida,Portland,Humidity,Low,15.39
2019,Oregon,Fort Lauderdale,Wind,Calm,19.79
2019,Oregon,Fort Lauderdale,Humidity,Breeze,20.53
2019,Oregon,Fort Lauderdale,Wind,High,21.51
2019,Oregon,Fort Lauderdale,Humidity,Low,20.63
2020,Florida,Tampa,Wind,Calm,24.15
2020,Florida,Tampa,Humidity,Breeze,25.36
2020,Florida,Tampa,Wind,High,26.81
2020,Florida,Tampa,Humidity,Low,25.54
