Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Male,Qatari,2016/2017,Spanish,248.24
MSc,Male,Qatari,2018/2019,French,97.04
MSc,Male,Qatari,2022/2023,Spanish,248.36
MSc,Male,Qatari,2017/2018,French,69.45
MSc,Male,Qatari,2019/2020,Spanish,229.36
MSc,Male,Qatari,2016/2017,Spanish,71.4
MSc,Male,Qatari,2018/2019,French,263.33
MSc,Male,Qatari,2022/2023,Spanish,490.28
MSc,Male,Qatari,2017/2018,French,337.31
MSc,Male,Qatari,2019/2020,Spanish,307.93
MSc,Male,Qatari,2016/2017,Spanish,148.18
MSc,Male,Qatari,2018/2019,French,280.29
MSc,Male,Qatari,2022/2023,Spanish,249.77
MSc,Male,Qatari,2017/2018,French,445.84
MSc,Male,Qatari,2019/2020,Spanish,184.24
