State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2020,Air,Light,3.72
Florida,Tampa,2020,Soil,Thermal,8.9
Florida,Tampa,2020,Air,Noise,19.23
Florida,Tampa,2020,Soil,Urban Activities,27.21
Florida,Tampa,2020,Air,Solid Waste,-99.79
Florida,Tampa,2020,Soil,Light,-94.97
Michigan,Fort Lauderdale,2016,Air,Light,37.26
Michigan,Fort Lauderdale,2016,Soil,Thermal,38.97
Michigan,Fort Lauderdale,2016,Air,Noise,-89.07
Michigan,Fort Lauderdale,2016,Soil,Urban Activities,40.89
Michigan,Fort Lauderdale,2016,Air,Solid Waste,42.48
Michigan,Fort Lauderdale,2016,Soil,Light,43.33
Massachusetts,Detroit,2018,Air,Light,49.79
Massachusetts,Detroit,2018,Soil,Thermal,51.68
Massachusetts,Detroit,2018,Air,Noise,-76.18
Massachusetts,Detroit,2018,Soil,Urban Activities,53.95
Massachusetts,Detroit,2018,Air,Solid Waste,54.2
Massachusetts,Detroit,2018,Soil,Light,-76.06
Florida,Port Huron,2021,Air,Light,-74.72
Florida,Port Huron,2021,Soil,Thermal,-72.75
Florida,Port Huron,2021,Air,Noise,62.83
Florida,Port Huron,2021,Soil,Urban Activities,63.47
Florida,Port Huron,2021,Air,Solid Waste,71.88
Florida,Port Huron,2021,Soil,Light,-56.37
Michigan,Flint,2020,Air,Light,71.81
Michigan,Flint,2020,Soil,Thermal,-54.38
Michigan,Flint,2020,Air,Noise,-54.41
Michigan,Flint,2020,Soil,Urban Activities,79.69
Michigan,Flint,2020,Air,Solid Waste,-49.57
Michigan,Flint,2020,Soil,Light,-48.66
Massachusetts,Lenox,2016,Air,Light,81.47
Massachusetts,Lenox,2016,Soil,Thermal,80.5
Massachusetts,Lenox,2016,Air,Noise,80.33
Massachusetts,Lenox,2016,Soil,Urban Activities,-42.81
Massachusetts,Lenox,2016,Air,Solid Waste,89.8
Massachusetts,Lenox,2016,Soil,Light,90.81
Florida,Cambridge,2018,Air,Light,96.86
Florida,Cambridge,2018,Soil,Thermal,97.17
Florida,Cambridge,2018,Air,Noise,-32.57
Florida,Cambridge,2018,Soil,Urban Activities,99.67
Florida,Cambridge,2018,Air,Solid Waste,-28.55
Florida,Cambridge,2018,Soil,Light,-26.73
Michigan,Boston,2021,Air,Light,-24.79
Michigan,Boston,2021,Soil,Thermal,-23.78
Michigan,Boston,2021,Air,Noise,-20.19
Michigan,Boston,2021,Soil,Urban Activities,-10.04
Michigan,Boston,2021,Air,Solid Waste,-5.76
Michigan,Boston,2021,Soil,Light,-2.84
