State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Air,Noise,4.53
Maryland,Baltimore,Water,Light,15.13
Maryland,Baltimore,Soil,Thermal,16.23
Maryland,Baltimore,Air,Oxygen-depletion,17.74
Maryland,Baltimore,Water,Surface water,18.82
Maryland,Baltimore,Soil,Urban Activities,23.44
Maryland,Baltimore,Air,Inferior Irrigation,33.5
Maryland,Baltimore,Water,Noise,-89.15
Maryland,Baltimore,Soil,Light,-86.34
Florida,Aberdeen,Air,Noise,43.11
Florida,Aberdeen,Water,Light,42.71
Florida,Aberdeen,Soil,Thermal,42.92
Florida,Aberdeen,Air,Oxygen-depletion,46.8
Florida,Aberdeen,Water,Surface water,-79.83
Florida,Aberdeen,Soil,Urban Activities,54.51
Florida,Aberdeen,Air,Inferior Irrigation,56.9
Florida,Aberdeen,Water,Noise,56.45
Florida,Aberdeen,Soil,Light,60.56
Maryland,Tampa,Air,Noise,-0.22
Maryland,Tampa,Water,Light,-62.51
Maryland,Tampa,Soil,Thermal,-61.11
Maryland,Tampa,Air,Oxygen-depletion,-61.01
Maryland,Tampa,Water,Surface water,-9.75
Maryland,Tampa,Soil,Urban Activities,83.56
Maryland,Tampa,Air,Inferior Irrigation,87.97
Maryland,Tampa,Water,Noise,-41.07
Maryland,Tampa,Soil,Light,-39.63
Florida,Fort Lauderdale,Air,Noise,-37.68
Florida,Fort Lauderdale,Water,Light,96.75
Florida,Fort Lauderdale,Soil,Thermal,-29.92
Florida,Fort Lauderdale,Air,Oxygen-depletion,-22.91
Florida,Fort Lauderdale,Water,Surface water,-15.58
Florida,Fort Lauderdale,Soil,Urban Activities,-9.92
Florida,Fort Lauderdale,Air,Inferior Irrigation,-7.53
Florida,Fort Lauderdale,Water,Noise,-5.41
Florida,Fort Lauderdale,Soil,Light,-3.62
