Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Beverage,Coffee,770.88
Export,2021,Cereals,Soda,900.08
Export,2021,Dairy,Soybeans,383.32
Export,2021,Beverage,Corn,652.94
Export,2021,Cereals,Rice,402.86
Export,2021,Dairy,Milk,541.18
Export,2021,Beverage,Cream,294.12
Export,2021,Cereals,Cheese,936.77
Export,2021,Dairy,Coffee,428.28
Export,2022,Beverage,Coffee,433.4
Export,2022,Cereals,Soda,692.03
Export,2022,Dairy,Soybeans,309.26
Export,2022,Beverage,Corn,443.55
Export,2022,Cereals,Rice,319.19
Export,2022,Dairy,Milk,959.47
Export,2022,Beverage,Cream,834.54
Export,2022,Cereals,Cheese,451.23
Export,2022,Dairy,Coffee,579.15
Export,2016,Beverage,Coffee,584.84
Export,2016,Cereals,Soda,73.34
Export,2016,Dairy,Soybeans,968.34
Export,2016,Beverage,Corn,331.01
Export,2016,Cereals,Rice,460.74
Export,2016,Dairy,Milk,78.99
Export,2016,Beverage,Cream,335.26
Export,2016,Cereals,Cheese,847.64
Export,2016,Dairy,Coffee,977.35
Export,2021,Beverage,Coffee,851.41
Export,2021,Cereals,Soda,870.64
Export,2021,Dairy,Soybeans,490.36
Export,2021,Beverage,Corn,747.96
Export,2021,Cereals,Rice,496.43
Export,2021,Dairy,Milk,245.63
Export,2021,Beverage,Cream,124.13
Export,2021,Cereals,Cheese,638.0
Export,2021,Dairy,Coffee,639.11
