Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,January,Florida,Tampa,0.33
Production,Workshop,Q4,March,Minnesota,Fort Lauderdale,4.36
Production,Workshop,Q1,February,Florida,Hastings,4.42
Production,Workshop,Q4,December,Minnesota,Tampa,5.72
Production,Workshop,Q1,November,Florida,Fort Lauderdale,5.23
Production,Workshop,Q4,October,Minnesota,Hastings,6.02
Residential,Factory,Q1,January,Florida,Tampa,10.45
Residential,Factory,Q4,March,Minnesota,Fort Lauderdale,15.29
Residential,Factory,Q1,February,Florida,Hastings,16.72
Residential,Factory,Q4,December,Minnesota,Tampa,17.98
Residential,Factory,Q1,November,Florida,Fort Lauderdale,16.76
Residential,Factory,Q4,October,Minnesota,Hastings,18.33
Service,Apartment,Q1,January,Florida,Tampa,18.21
Service,Apartment,Q4,March,Minnesota,Fort Lauderdale,17.27
Service,Apartment,Q1,February,Florida,Hastings,23.21
Service,Apartment,Q4,December,Minnesota,Tampa,26.53
Service,Apartment,Q1,November,Florida,Fort Lauderdale,31.97
Service,Apartment,Q4,October,Minnesota,Hastings,32.98
Production,House,Q1,January,Florida,Tampa,33.88
Production,House,Q4,March,Minnesota,Fort Lauderdale,31.58
Production,House,Q1,February,Florida,Hastings,32.38
Production,House,Q4,December,Minnesota,Tampa,38.49
Production,House,Q1,November,Florida,Fort Lauderdale,38.66
Production,House,Q4,October,Minnesota,Hastings,46.82
Residential,Hotel,Q1,January,Florida,Tampa,47.76
Residential,Hotel,Q4,March,Minnesota,Fort Lauderdale,48.74
Residential,Hotel,Q1,February,Florida,Hastings,48.73
Residential,Hotel,Q4,December,Minnesota,Tampa,46.33
Residential,Hotel,Q1,November,Florida,Fort Lauderdale,48.56
Residential,Hotel,Q4,October,Minnesota,Hastings,46.12
Service,Hospital,Q1,January,Florida,Tampa,54.77
Service,Hospital,Q4,March,Minnesota,Fort Lauderdale,55.74
Service,Hospital,Q1,February,Florida,Hastings,60.48
Service,Hospital,Q4,December,Minnesota,Tampa,61.29
Service,Hospital,Q1,November,Florida,Fort Lauderdale,64.05
Service,Hospital,Q4,October,Minnesota,Hastings,70.33
Production,Library,Q1,January,Florida,Tampa,71.32
Production,Library,Q4,March,Minnesota,Fort Lauderdale,76.53
Production,Library,Q1,February,Florida,Hastings,76.78
Production,Library,Q4,December,Minnesota,Tampa,80.41
Production,Library,Q1,November,Florida,Fort Lauderdale,84.98
Production,Library,Q4,October,Minnesota,Hastings,84.12
Residential,School,Q1,January,Florida,Tampa,89.1
Residential,School,Q4,March,Minnesota,Fort Lauderdale,92.5
Residential,School,Q1,February,Florida,Hastings,93.59
Residential,School,Q4,December,Minnesota,Tampa,94.09
Residential,School,Q1,November,Florida,Fort Lauderdale,92.4
Residential,School,Q4,October,Minnesota,Hastings,98.87
