Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2018,Dairy,Cream,160.05
Export,2018,Cereals,Butter,344.11
Export,2018,Beverage,Rice,643.38
Export,2018,Dairy,Corn,163.91
Export,2018,Cereals,Soda,996.1
Export,2018,Beverage,Juice,472.11
Export,2021,Dairy,Cream,616.53
Export,2021,Cereals,Butter,740.39
Export,2021,Beverage,Rice,618.98
Export,2021,Dairy,Corn,621.62
Export,2021,Cereals,Soda,750.98
Export,2021,Beverage,Juice,943.43
Export,2018,Dairy,Cream,112.52
Export,2018,Cereals,Butter,188.04
Export,2018,Beverage,Rice,504.67
Export,2018,Dairy,Corn,539.61
Export,2018,Cereals,Soda,188.93
Export,2018,Beverage,Juice,31.45
