State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,2021,Water,Groundwater,0.51
Florida,Fort Lauderdale,2021,Air,Surface water,-0.87
Florida,Fort Lauderdale,2021,Soil,Thermal,2.81
Florida,Fort Lauderdale,2021,Water,Noise,7.85
Florida,Fort Lauderdale,2021,Air,Light,8.52
Florida,Fort Lauderdale,2021,Soil,Industrial,8.46
Florida,Fort Lauderdale,2021,Water,Inferior Irrigation,18.37
Florida,Fort Lauderdale,2021,Air,Urban Activities,19.7
Florida,Fort Lauderdale,2021,Soil,Solid Waste,23.54
Florida,Fort Lauderdale,2021,Water,Inorganic Fertilizers,24.58
Florida,Fort Lauderdale,2021,Air,Groundwater,28.04
Florida,Fort Lauderdale,2021,Soil,Surface water,-99.21
Florida,Fort Lauderdale,2021,Water,Thermal,-99.85
Florida,Fort Lauderdale,2021,Air,Noise,-97.56
Florida,Fort Lauderdale,2021,Soil,Light,32.89
Maryland,Tampa,2022,Water,Groundwater,33.32
Maryland,Tampa,2022,Air,Surface water,28.16
Maryland,Tampa,2022,Soil,Thermal,35.89
Maryland,Tampa,2022,Water,Noise,-92.11
Maryland,Tampa,2022,Air,Light,37.67
Maryland,Tampa,2022,Soil,Industrial,39.0
Maryland,Tampa,2022,Water,Inferior Irrigation,40.06
Maryland,Tampa,2022,Air,Urban Activities,41.46
Maryland,Tampa,2022,Soil,Solid Waste,-85.89
Maryland,Tampa,2022,Water,Inorganic Fertilizers,-81.89
Maryland,Tampa,2022,Air,Groundwater,-81.88
Maryland,Tampa,2022,Soil,Surface water,-81.18
Maryland,Tampa,2022,Water,Thermal,-77.89
Maryland,Tampa,2022,Air,Noise,-76.76
Maryland,Tampa,2022,Soil,Light,-75.38
Florida,Columbia,2020,Water,Groundwater,53.43
Florida,Columbia,2020,Air,Surface water,60.92
Florida,Columbia,2020,Soil,Thermal,60.7
Florida,Columbia,2020,Water,Noise,61.75
Florida,Columbia,2020,Air,Light,-65.19
Florida,Columbia,2020,Soil,Industrial,64.13
Florida,Columbia,2020,Water,Inferior Irrigation,65.67
Florida,Columbia,2020,Air,Urban Activities,66.27
Florida,Columbia,2020,Soil,Solid Waste,68.51
Florida,Columbia,2020,Water,Inorganic Fertilizers,-60.73
Florida,Columbia,2020,Air,Groundwater,72.46
Florida,Columbia,2020,Soil,Surface water,-53.77
Florida,Columbia,2020,Water,Thermal,76.41
Florida,Columbia,2020,Air,Noise,-53.0
Florida,Columbia,2020,Soil,Light,-50.67
Maryland,Baltimore,2018,Water,Groundwater,81.89
Maryland,Baltimore,2018,Air,Surface water,81.45
Maryland,Baltimore,2018,Soil,Thermal,-45.02
Maryland,Baltimore,2018,Water,Noise,-45.0
Maryland,Baltimore,2018,Air,Light,-47.79
Maryland,Baltimore,2018,Soil,Industrial,-41.15
Maryland,Baltimore,2018,Water,Inferior Irrigation,92.49
Maryland,Baltimore,2018,Air,Urban Activities,92.58
Maryland,Baltimore,2018,Soil,Solid Waste,-29.31
Maryland,Baltimore,2018,Water,Inorganic Fertilizers,-28.91
Maryland,Baltimore,2018,Air,Groundwater,-27.68
Maryland,Baltimore,2018,Soil,Surface water,-15.41
Maryland,Baltimore,2018,Water,Thermal,-13.97
Maryland,Baltimore,2018,Air,Noise,-11.81
Maryland,Baltimore,2018,Soil,Light,-5.33
