State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Water,Groundwater,0.14
Florida,Tampa,Soil,Chemical,2.24
Florida,Tampa,Air,Inorganic Fertilizers,8.13
Florida,Tampa,Water,Inferior Irrigation,12.77
Florida,Tampa,Soil,Solid Waste,13.27
Florida,Tampa,Air,Industrial,16.98
Florida,Tampa,Water,Urban Activities,26.84
Florida,Tampa,Soil,Thermal,28.41
Florida,Tampa,Air,Light,30.01
Florida,Tampa,Water,Groundwater,-97.89
Florida,Tampa,Soil,Chemical,-95.35
Florida,Tampa,Air,Inorganic Fertilizers,-93.23
Florida,Tampa,Water,Inferior Irrigation,-93.78
Florida,Tampa,Soil,Solid Waste,38.54
Florida,Tampa,Air,Industrial,-90.92
Michigan,Fort Lauderdale,Water,Groundwater,-88.12
Michigan,Fort Lauderdale,Soil,Chemical,41.96
Michigan,Fort Lauderdale,Air,Inorganic Fertilizers,-86.25
Michigan,Fort Lauderdale,Water,Inferior Irrigation,-86.09
Michigan,Fort Lauderdale,Soil,Solid Waste,-89.06
Michigan,Fort Lauderdale,Air,Industrial,-84.97
Michigan,Fort Lauderdale,Water,Urban Activities,46.66
Michigan,Fort Lauderdale,Soil,Thermal,-78.46
Michigan,Fort Lauderdale,Air,Light,53.67
Michigan,Fort Lauderdale,Water,Groundwater,54.48
Michigan,Fort Lauderdale,Soil,Chemical,55.43
Michigan,Fort Lauderdale,Air,Inorganic Fertilizers,57.69
Michigan,Fort Lauderdale,Water,Inferior Irrigation,58.48
Michigan,Fort Lauderdale,Soil,Solid Waste,58.23
Michigan,Fort Lauderdale,Air,Industrial,-69.25
Florida,Flint,Water,Groundwater,61.51
Florida,Flint,Soil,Chemical,62.02
Florida,Flint,Air,Inorganic Fertilizers,-64.25
Florida,Flint,Water,Inferior Irrigation,-63.79
Florida,Flint,Soil,Solid Waste,-62.7
Florida,Flint,Air,Industrial,-63.18
Florida,Flint,Water,Urban Activities,-61.25
Florida,Flint,Soil,Thermal,-57.24
Florida,Flint,Air,Light,-54.43
Florida,Flint,Water,Groundwater,-53.96
Florida,Flint,Soil,Chemical,-52.57
Florida,Flint,Air,Inorganic Fertilizers,-52.5
Florida,Flint,Water,Inferior Irrigation,74.42
Florida,Flint,Soil,Solid Waste,80.36
Florida,Flint,Air,Industrial,83.53
Michigan,Detroit,Water,Groundwater,-44.83
Michigan,Detroit,Soil,Chemical,85.33
Michigan,Detroit,Air,Inorganic Fertilizers,88.21
Michigan,Detroit,Water,Inferior Irrigation,-37.15
Michigan,Detroit,Soil,Solid Waste,92.17
Michigan,Detroit,Air,Industrial,-36.09
Michigan,Detroit,Water,Urban Activities,-33.64
Michigan,Detroit,Soil,Thermal,96.85
Michigan,Detroit,Air,Light,-32.17
Michigan,Detroit,Water,Groundwater,-31.91
Michigan,Detroit,Soil,Chemical,-27.44
Michigan,Detroit,Air,Inorganic Fertilizers,-21.11
Michigan,Detroit,Water,Inferior Irrigation,-6.26
Michigan,Detroit,Soil,Solid Waste,-3.48
Michigan,Detroit,Air,Industrial,-1.98
