Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Illinois,Chicago,Wind,Calm,1.25
2018,Illinois,Chicago,Temperature,Storm,1.78
2018,Illinois,Chicago,Wind,31-40,1.05
2018,Illinois,Chicago,Temperature,11-20,5.39
2020,California,Springfield,Wind,Calm,6.25
2020,California,Springfield,Temperature,Storm,8.37
2020,California,Springfield,Wind,31-40,9.02
2020,California,Springfield,Temperature,11-20,10.09
2018,Illinois,Champaign,Wind,Calm,11.82
2018,Illinois,Champaign,Temperature,Storm,12.7
2018,Illinois,Champaign,Wind,31-40,10.17
2018,Illinois,Champaign,Temperature,11-20,17.38
2020,California,San Francisco,Wind,Calm,20.58
2020,California,San Francisco,Temperature,Storm,20.75
2020,California,San Francisco,Wind,31-40,22.07
2020,California,San Francisco,Temperature,11-20,21.58
2018,Illinois,Malibu,Wind,Calm,24.88
2018,Illinois,Malibu,Temperature,Storm,24.82
2018,Illinois,Malibu,Wind,31-40,24.37
2018,Illinois,Malibu,Temperature,11-20,20.06
