Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q1,January,Minnesota,Rochester,0.89
Service,School,Q3,February,Florida,Hastings,1.24
Service,School,Q2,March,Minnesota,Tampa,1.2
Service,School,Q1,July,Florida,Rochester,6.25
Service,School,Q3,September,Minnesota,Hastings,7.07
Service,School,Q2,May,Florida,Tampa,8.3
Service,School,Q1,April,Minnesota,Rochester,9.58
Service,School,Q3,June,Florida,Hastings,8.71
Service,School,Q2,January,Minnesota,Tampa,9.81
Residential,Hospital,Q1,January,Minnesota,Rochester,13.16
Residential,Hospital,Q3,February,Florida,Hastings,14.45
Residential,Hospital,Q2,March,Minnesota,Tampa,15.89
Residential,Hospital,Q1,July,Florida,Rochester,15.28
Residential,Hospital,Q3,September,Minnesota,Hastings,15.29
Residential,Hospital,Q2,May,Florida,Tampa,15.74
Residential,Hospital,Q1,April,Minnesota,Rochester,24.73
Residential,Hospital,Q3,June,Florida,Hastings,26.86
Residential,Hospital,Q2,January,Minnesota,Tampa,26.39
Production,House,Q1,January,Minnesota,Rochester,33.12
Production,House,Q3,February,Florida,Hastings,33.11
Production,House,Q2,March,Minnesota,Tampa,35.92
Production,House,Q1,July,Florida,Rochester,36.77
Production,House,Q3,September,Minnesota,Hastings,34.96
Production,House,Q2,May,Florida,Tampa,38.22
Production,House,Q1,April,Minnesota,Rochester,39.4
Production,House,Q3,June,Florida,Hastings,40.21
Production,House,Q2,January,Minnesota,Tampa,39.9
Service,Apartment,Q1,January,Minnesota,Rochester,41.62
Service,Apartment,Q3,February,Florida,Hastings,43.11
Service,Apartment,Q2,March,Minnesota,Tampa,43.04
Service,Apartment,Q1,July,Florida,Rochester,46.22
Service,Apartment,Q3,September,Minnesota,Hastings,50.58
Service,Apartment,Q2,May,Florida,Tampa,52.02
Service,Apartment,Q1,April,Minnesota,Rochester,52.25
Service,Apartment,Q3,June,Florida,Hastings,55.38
Service,Apartment,Q2,January,Minnesota,Tampa,56.17
Residential,Hotel,Q1,January,Minnesota,Rochester,57.16
Residential,Hotel,Q3,February,Florida,Hastings,58.98
Residential,Hotel,Q2,March,Minnesota,Tampa,58.24
Residential,Hotel,Q1,July,Florida,Rochester,55.74
Residential,Hotel,Q3,September,Minnesota,Hastings,61.3
Residential,Hotel,Q2,May,Florida,Tampa,59.04
Residential,Hotel,Q1,April,Minnesota,Rochester,55.27
Residential,Hotel,Q3,June,Florida,Hastings,65.73
Residential,Hotel,Q2,January,Minnesota,Tampa,66.02
Production,Factory,Q1,January,Minnesota,Rochester,65.04
Production,Factory,Q3,February,Florida,Hastings,68.32
Production,Factory,Q2,March,Minnesota,Tampa,69.83
Production,Factory,Q1,July,Florida,Rochester,69.71
Production,Factory,Q3,September,Minnesota,Hastings,71.59
Production,Factory,Q2,May,Florida,Tampa,68.13
Production,Factory,Q1,April,Minnesota,Rochester,74.72
Production,Factory,Q3,June,Florida,Hastings,76.17
Production,Factory,Q2,January,Minnesota,Tampa,80.87
Service,Workshop,Q1,January,Minnesota,Rochester,81.15
Service,Workshop,Q3,February,Florida,Hastings,80.27
Service,Workshop,Q2,March,Minnesota,Tampa,80.66
Service,Workshop,Q1,July,Florida,Rochester,84.59
Service,Workshop,Q3,September,Minnesota,Hastings,84.68
Service,Workshop,Q2,May,Florida,Tampa,85.47
Service,Workshop,Q1,April,Minnesota,Rochester,80.55
Service,Workshop,Q3,June,Florida,Hastings,88.13
Service,Workshop,Q2,January,Minnesota,Tampa,91.28
