Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2015,Meat,Pork,384.43
Export,2015,Dairy,Chicken,260.07
Export,2015,Cereals,Cheese,264.66
Export,2015,Meat,Yoghurt,393.07
Export,2015,Dairy,Milk,396.85
Export,2015,Cereals,Seeds,527.04
Export,2015,Meat,Corn,917.52
Export,2015,Dairy,Pork,534.71
Export,2015,Cereals,Chicken,663.58
Export,2018,Meat,Pork,662.22
Export,2018,Dairy,Chicken,795.25
Export,2018,Cereals,Cheese,795.2
Export,2018,Meat,Yoghurt,283.93
Export,2018,Dairy,Milk,801.64
Export,2018,Cereals,Seeds,934.74
Export,2018,Meat,Corn,808.4
Export,2018,Dairy,Pork,687.98
Export,2018,Cereals,Chicken,176.46
Export,2021,Meat,Pork,52.23
Export,2021,Dairy,Chicken,953.65
Export,2021,Cereals,Cheese,443.94
Export,2021,Meat,Yoghurt,830.59
Export,2021,Dairy,Milk,847.77
Export,2021,Cereals,Seeds,725.67
Export,2021,Meat,Corn,217.5
Export,2021,Dairy,Pork,476.4
Export,2021,Cereals,Chicken,861.95
Export,2015,Meat,Pork,745.24
Export,2015,Dairy,Chicken,623.49
Export,2015,Cereals,Cheese,751.06
Export,2015,Meat,Yoghurt,241.07
Export,2015,Dairy,Milk,753.1
Export,2015,Cereals,Seeds,501.53
Export,2015,Meat,Corn,888.29
Export,2015,Dairy,Pork,510.64
Export,2015,Cereals,Chicken,127.09
