State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Reno,2022,Water,Chemical,2.65
Nevada,Reno,2022,Air,Surface water,3.61
Nevada,Reno,2022,Soil,Oxygen-depletion,6.57
Nevada,Reno,2022,Water,Groundwater,8.6
Nevada,Reno,2022,Air,Thermal,8.45
Nevada,Reno,2022,Soil,Light,13.61
Nevada,Reno,2022,Water,Noise,18.64
Nevada,Reno,2022,Air,Inorganic Fertilizers,-0.01
Nevada,Reno,2022,Soil,Urban Activities,24.5
Nevada,Reno,2022,Water,Chemical,25.08
Nevada,Reno,2022,Air,Surface water,25.94
Nevada,Reno,2022,Soil,Oxygen-depletion,27.22
Oregon,Las Vegas,2017,Water,Chemical,26.27
Oregon,Las Vegas,2017,Air,Surface water,-99.23
Oregon,Las Vegas,2017,Soil,Oxygen-depletion,-98.3
Oregon,Las Vegas,2017,Water,Groundwater,30.1
Oregon,Las Vegas,2017,Air,Thermal,30.59
Oregon,Las Vegas,2017,Soil,Light,-95.6
Oregon,Las Vegas,2017,Water,Noise,-90.48
Oregon,Las Vegas,2017,Air,Inorganic Fertilizers,40.2
Oregon,Las Vegas,2017,Soil,Urban Activities,-87.4
Oregon,Las Vegas,2017,Water,Chemical,41.48
Oregon,Las Vegas,2017,Air,Surface water,44.62
Oregon,Las Vegas,2017,Soil,Oxygen-depletion,-83.48
Nevada,Salem,2022,Water,Chemical,-83.26
Nevada,Salem,2022,Air,Surface water,-80.0
Nevada,Salem,2022,Soil,Oxygen-depletion,-79.15
Nevada,Salem,2022,Water,Groundwater,-78.46
Nevada,Salem,2022,Air,Thermal,-80.51
Nevada,Salem,2022,Soil,Light,52.79
Nevada,Salem,2022,Water,Noise,53.46
Nevada,Salem,2022,Air,Inorganic Fertilizers,52.61
Nevada,Salem,2022,Soil,Urban Activities,-73.3
Nevada,Salem,2022,Water,Chemical,55.74
Nevada,Salem,2022,Air,Surface water,60.89
Nevada,Salem,2022,Soil,Oxygen-depletion,-66.1
Oregon,Redmond,2017,Water,Chemical,-61.43
Oregon,Redmond,2017,Air,Surface water,-60.77
Oregon,Redmond,2017,Soil,Oxygen-depletion,-59.84
Oregon,Redmond,2017,Water,Groundwater,67.04
Oregon,Redmond,2017,Air,Thermal,71.51
Oregon,Redmond,2017,Soil,Light,74.45
Oregon,Redmond,2017,Water,Noise,-52.85
Oregon,Redmond,2017,Air,Inorganic Fertilizers,78.09
Oregon,Redmond,2017,Soil,Urban Activities,80.37
Oregon,Redmond,2017,Water,Chemical,83.33
Oregon,Redmond,2017,Air,Surface water,90.29
Oregon,Redmond,2017,Soil,Oxygen-depletion,93.41
Nevada,Portland,2022,Water,Chemical,94.58
Nevada,Portland,2022,Air,Surface water,-32.43
Nevada,Portland,2022,Soil,Oxygen-depletion,-32.05
Nevada,Portland,2022,Water,Groundwater,-30.79
Nevada,Portland,2022,Air,Thermal,-28.76
Nevada,Portland,2022,Soil,Light,-23.12
Nevada,Portland,2022,Water,Noise,-19.64
Nevada,Portland,2022,Air,Inorganic Fertilizers,-17.22
Nevada,Portland,2022,Soil,Urban Activities,-11.83
Nevada,Portland,2022,Water,Chemical,-9.71
Nevada,Portland,2022,Air,Surface water,-4.67
Nevada,Portland,2022,Soil,Oxygen-depletion,-3.77
