State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2017,Water,Oxygen-depletion,7.57
Minnesota,Minneapolis,2017,Soil,Chemical,8.51
Minnesota,Minneapolis,2017,Air,Surface water,8.08
Minnesota,Minneapolis,2017,Water,Groundwater,11.62
Minnesota,Minneapolis,2017,Soil,Urban Activities,11.44
Minnesota,Minneapolis,2017,Air,Inferior Irrigation,13.3
Minnesota,Minneapolis,2017,Water,Light,11.68
Minnesota,Minneapolis,2017,Soil,Noise,17.33
Minnesota,Minneapolis,2017,Air,Thermal,18.06
Minnesota,Minneapolis,2017,Water,Oxygen-depletion,20.95
Minnesota,Minneapolis,2017,Soil,Chemical,21.12
Minnesota,Minneapolis,2017,Air,Surface water,22.48
Illinois,Hastings,2019,Water,Oxygen-depletion,27.75
Illinois,Hastings,2019,Soil,Chemical,32.22
Illinois,Hastings,2019,Air,Surface water,36.07
Illinois,Hastings,2019,Water,Groundwater,37.75
Illinois,Hastings,2019,Soil,Urban Activities,38.36
Illinois,Hastings,2019,Air,Inferior Irrigation,39.02
Illinois,Hastings,2019,Water,Light,43.52
Illinois,Hastings,2019,Soil,Noise,49.53
Illinois,Hastings,2019,Air,Thermal,50.38
Illinois,Hastings,2019,Water,Oxygen-depletion,54.14
Illinois,Hastings,2019,Soil,Chemical,56.28
Illinois,Hastings,2019,Air,Surface water,57.89
Florida,Chicago,2015,Water,Oxygen-depletion,60.04
Florida,Chicago,2015,Soil,Chemical,64.07
Florida,Chicago,2015,Air,Surface water,65.78
Florida,Chicago,2015,Water,Groundwater,64.04
Florida,Chicago,2015,Soil,Urban Activities,68.21
Florida,Chicago,2015,Air,Inferior Irrigation,73.3
Florida,Chicago,2015,Water,Light,75.53
Florida,Chicago,2015,Soil,Noise,77.76
Florida,Chicago,2015,Air,Thermal,77.12
Florida,Chicago,2015,Water,Oxygen-depletion,79.12
Florida,Chicago,2015,Soil,Chemical,80.57
Florida,Chicago,2015,Air,Surface water,79.95
Minnesota,Champaign,2018,Water,Oxygen-depletion,85.08
Minnesota,Champaign,2018,Soil,Chemical,86.25
Minnesota,Champaign,2018,Air,Surface water,85.11
Minnesota,Champaign,2018,Water,Groundwater,92.08
Minnesota,Champaign,2018,Soil,Urban Activities,94.83
Minnesota,Champaign,2018,Air,Inferior Irrigation,-9.52
Minnesota,Champaign,2018,Water,Light,-0.82
Minnesota,Champaign,2018,Soil,Noise,-7.94
Minnesota,Champaign,2018,Air,Thermal,-6.15
Minnesota,Champaign,2018,Water,Oxygen-depletion,-99.02
Minnesota,Champaign,2018,Soil,Chemical,-98.66
Minnesota,Champaign,2018,Air,Surface water,-98.07
Illinois,Springfield,2017,Water,Oxygen-depletion,-97.59
Illinois,Springfield,2017,Soil,Chemical,-95.81
Illinois,Springfield,2017,Air,Surface water,-92.01
Illinois,Springfield,2017,Water,Groundwater,-92.5
Illinois,Springfield,2017,Soil,Urban Activities,-92.75
Illinois,Springfield,2017,Air,Inferior Irrigation,-87.09
Illinois,Springfield,2017,Water,Light,-86.74
Illinois,Springfield,2017,Soil,Noise,-78.75
Illinois,Springfield,2017,Air,Thermal,-73.11
Illinois,Springfield,2017,Water,Oxygen-depletion,-71.45
Illinois,Springfield,2017,Soil,Chemical,-68.69
Illinois,Springfield,2017,Air,Surface water,-68.52
Florida,Tampa,2019,Water,Oxygen-depletion,-60.87
Florida,Tampa,2019,Soil,Chemical,-58.29
Florida,Tampa,2019,Air,Surface water,-54.51
Florida,Tampa,2019,Water,Groundwater,-46.85
Florida,Tampa,2019,Soil,Urban Activities,-45.23
Florida,Tampa,2019,Air,Inferior Irrigation,-44.45
Florida,Tampa,2019,Water,Light,-43.04
Florida,Tampa,2019,Soil,Noise,-35.37
Florida,Tampa,2019,Air,Thermal,-35.36
Florida,Tampa,2019,Water,Oxygen-depletion,-32.1
Florida,Tampa,2019,Soil,Chemical,-25.73
Florida,Tampa,2019,Air,Surface water,-24.18
Minnesota,Fort Lauderdale,2015,Water,Oxygen-depletion,-18.3
Minnesota,Fort Lauderdale,2015,Soil,Chemical,-15.01
Minnesota,Fort Lauderdale,2015,Air,Surface water,-13.06
Minnesota,Fort Lauderdale,2015,Water,Groundwater,-12.9
Minnesota,Fort Lauderdale,2015,Soil,Urban Activities,-13.58
Minnesota,Fort Lauderdale,2015,Air,Inferior Irrigation,-10.23
Minnesota,Fort Lauderdale,2015,Water,Light,-13.51
Minnesota,Fort Lauderdale,2015,Soil,Noise,-8.49
Minnesota,Fort Lauderdale,2015,Air,Thermal,-7.45
Minnesota,Fort Lauderdale,2015,Water,Oxygen-depletion,-6.7
Minnesota,Fort Lauderdale,2015,Soil,Chemical,-3.96
Minnesota,Fort Lauderdale,2015,Air,Surface water,-1.8
