Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Cereals,Seeds,128.19
Import,2015,Beverage,Wheat,646.92
Import,2015,Meat,Corn,774.64
Import,2015,Cereals,Soda,268.46
Import,2015,Beverage,Juice,140.0
Import,2015,Meat,Camel,408.09
Import,2015,Cereals,Pork,664.03
Import,2015,Beverage,Duck,285.69
Import,2015,Meat,Seeds,797.98
Import,2017,Cereals,Seeds,421.72
Import,2017,Beverage,Wheat,683.98
Import,2017,Meat,Corn,559.17
Import,2017,Cereals,Soda,177.62
Import,2017,Beverage,Juice,694.29
Import,2017,Meat,Camel,954.4
Import,2017,Cereals,Pork,702.68
Import,2017,Beverage,Duck,710.57
Import,2017,Meat,Seeds,199.71
Import,2021,Cereals,Seeds,969.22
Import,2021,Beverage,Wheat,76.56
Import,2021,Meat,Corn,856.32
Import,2021,Cereals,Soda,601.41
Import,2021,Beverage,Juice,731.38
Import,2021,Meat,Camel,861.71
Import,2021,Cereals,Pork,606.33
Import,2021,Beverage,Duck,99.41
Import,2021,Meat,Seeds,484.77
Import,2015,Cereals,Seeds,229.94
Import,2015,Beverage,Wheat,997.71
Import,2015,Meat,Corn,104.9
Import,2015,Cereals,Soda,744.93
Import,2015,Beverage,Juice,362.51
Import,2015,Meat,Camel,747.88
Import,2015,Cereals,Pork,497.15
Import,2015,Beverage,Duck,122.98
Import,2015,Meat,Seeds,635.35
