Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Massachusetts,Boston,Humidity,Medium,0.56
2020,Massachusetts,Boston,Temperature,High,1.49
2020,Massachusetts,Boston,Humidity,Low,1.77
2020,Massachusetts,Boston,Temperature,0-10,3.15
2020,Massachusetts,Boston,Humidity,21-30,3.33
2020,Massachusetts,Boston,Temperature,11-20,4.7
2022,Oregon,Cambridge,Humidity,Medium,6.61
2022,Oregon,Cambridge,Temperature,High,6.1
2022,Oregon,Cambridge,Humidity,Low,7.62
2022,Oregon,Cambridge,Temperature,0-10,3.17
2022,Oregon,Cambridge,Humidity,21-30,10.75
2022,Oregon,Cambridge,Temperature,11-20,6.22
2021,Maryland,Lenox,Humidity,Medium,12.81
2021,Maryland,Lenox,Temperature,High,13.57
2021,Maryland,Lenox,Humidity,Low,14.69
2021,Maryland,Lenox,Temperature,0-10,15.14
2021,Maryland,Lenox,Humidity,21-30,16.06
2021,Maryland,Lenox,Temperature,11-20,17.31
2020,Massachusetts,Salem,Humidity,Medium,10.74
2020,Massachusetts,Salem,Temperature,High,19.02
2020,Massachusetts,Salem,Humidity,Low,20.38
2020,Massachusetts,Salem,Temperature,0-10,13.18
2020,Massachusetts,Salem,Humidity,21-30,22.9
2020,Massachusetts,Salem,Temperature,11-20,23.29
2022,Oregon,Portland,Humidity,Medium,23.3
2022,Oregon,Portland,Temperature,High,21.25
2022,Oregon,Portland,Humidity,Low,26.5
2022,Oregon,Portland,Temperature,0-10,19.66
2022,Oregon,Portland,Humidity,21-30,26.88
2022,Oregon,Portland,Temperature,11-20,26.8
2021,Maryland,Redmond,Humidity,Medium,25.88
2021,Maryland,Redmond,Temperature,High,6.6
2021,Maryland,Redmond,Humidity,Low,23.23
2021,Maryland,Redmond,Temperature,0-10,9.5
2021,Maryland,Redmond,Humidity,21-30,9.48
2021,Maryland,Redmond,Temperature,11-20,9.64
2020,Massachusetts,Baltimore,Humidity,Medium,0.28
2020,Massachusetts,Baltimore,Temperature,High,3.94
2020,Massachusetts,Baltimore,Humidity,Low,10.28
2020,Massachusetts,Baltimore,Temperature,0-10,12.02
2020,Massachusetts,Baltimore,Humidity,21-30,14.68
2020,Massachusetts,Baltimore,Temperature,11-20,14.38
2022,Oregon,Aberdeen,Humidity,Medium,16.01
2022,Oregon,Aberdeen,Temperature,High,5.05
2022,Oregon,Aberdeen,Humidity,Low,6.79
2022,Oregon,Aberdeen,Temperature,0-10,19.91
2022,Oregon,Aberdeen,Humidity,21-30,20.37
2022,Oregon,Aberdeen,Temperature,11-20,23.5
