Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Florida,Fort Lauderdale,Humidity,Low,0.31
2017,Florida,Fort Lauderdale,Temperature,Medium,1.29
2017,Florida,Fort Lauderdale,Humidity,High,2.86
2017,Florida,Fort Lauderdale,Temperature,31-40,3.54
2017,Florida,Fort Lauderdale,Humidity,0-10,4.18
2017,Florida,Fort Lauderdale,Temperature,Low,4.5
2019,California,Tampa,Humidity,Low,6.94
2019,California,Tampa,Temperature,Medium,7.63
2019,California,Tampa,Humidity,High,7.21
2019,California,Tampa,Temperature,31-40,9.81
2019,California,Tampa,Humidity,0-10,4.49
2019,California,Tampa,Temperature,Low,11.18
2018,Illinois,Berkeley,Humidity,Low,3.8
2018,Illinois,Berkeley,Temperature,Medium,13.74
2018,Illinois,Berkeley,Humidity,High,14.66
2018,Illinois,Berkeley,Temperature,31-40,15.56
2018,Illinois,Berkeley,Humidity,0-10,15.65
2018,Illinois,Berkeley,Temperature,Low,14.28
2017,Florida,San Francisco,Humidity,Low,13.54
2017,Florida,San Francisco,Temperature,Medium,19.42
2017,Florida,San Francisco,Humidity,High,20.28
2017,Florida,San Francisco,Temperature,31-40,13.27
2017,Florida,San Francisco,Humidity,0-10,22.17
2017,Florida,San Francisco,Temperature,Low,22.07
2019,California,Los-Angeles,Humidity,Low,24.59
2019,California,Los-Angeles,Temperature,Medium,25.33
2019,California,Los-Angeles,Humidity,High,26.9
2019,California,Los-Angeles,Temperature,31-40,24.6
2019,California,Los-Angeles,Humidity,0-10,27.64
2019,California,Los-Angeles,Temperature,Low,5.08
2018,Illinois,Springfield,Humidity,Low,21.96
2018,Illinois,Springfield,Temperature,Medium,27.09
2018,Illinois,Springfield,Humidity,High,5.57
2018,Illinois,Springfield,Temperature,31-40,26.13
2018,Illinois,Springfield,Humidity,0-10,4.09
2018,Illinois,Springfield,Temperature,Low,9.51
2017,Florida,Champaign,Humidity,Low,11.25
2017,Florida,Champaign,Temperature,Medium,13.71
2017,Florida,Champaign,Humidity,High,15.04
2017,Florida,Champaign,Temperature,31-40,16.39
2017,Florida,Champaign,Humidity,0-10,16.18
2017,Florida,Champaign,Temperature,Low,3.5
2019,California,Chicago,Humidity,Low,16.02
2019,California,Chicago,Temperature,Medium,18.27
2019,California,Chicago,Humidity,High,19.11
2019,California,Chicago,Temperature,31-40,21.38
2019,California,Chicago,Humidity,0-10,2.97
2019,California,Chicago,Temperature,Low,23.79
