State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Soil,Inferior Irrigation,1.06
Georgia,Washington,Air,Urban Activities,3.92
Georgia,Washington,Water,Inorganic Fertilizers,6.02
Georgia,Washington,Soil,Solid Waste,8.85
Georgia,Washington,Air,Light,8.22
Georgia,Washington,Water,Thermal,10.3
Georgia,Washington,Soil,Noise,12.92
Georgia,Washington,Air,Chemical,14.48
Georgia,Washington,Water,Oxygen-depletion,15.81
Georgia,Washington,Soil,Inferior Irrigation,16.12
Georgia,Washington,Air,Urban Activities,24.59
Georgia,Washington,Water,Inorganic Fertilizers,24.86
Minnesota,Albany,Soil,Inferior Irrigation,26.11
Minnesota,Albany,Air,Urban Activities,28.34
Minnesota,Albany,Water,Inorganic Fertilizers,30.71
Minnesota,Albany,Soil,Solid Waste,36.16
Minnesota,Albany,Air,Light,38.57
Minnesota,Albany,Water,Thermal,39.94
Minnesota,Albany,Soil,Noise,38.87
Minnesota,Albany,Air,Chemical,38.24
Minnesota,Albany,Water,Oxygen-depletion,42.61
Minnesota,Albany,Soil,Inferior Irrigation,44.83
Minnesota,Albany,Air,Urban Activities,50.37
Minnesota,Albany,Water,Inorganic Fertilizers,59.47
Illinois,Rochester,Soil,Inferior Irrigation,61.9
Illinois,Rochester,Air,Urban Activities,67.55
Illinois,Rochester,Water,Inorganic Fertilizers,67.56
Illinois,Rochester,Soil,Solid Waste,69.29
Illinois,Rochester,Air,Light,71.54
Illinois,Rochester,Water,Thermal,76.82
Illinois,Rochester,Soil,Noise,83.13
Illinois,Rochester,Air,Chemical,85.98
Illinois,Rochester,Water,Oxygen-depletion,86.61
Illinois,Rochester,Soil,Inferior Irrigation,87.69
Illinois,Rochester,Air,Urban Activities,86.12
Illinois,Rochester,Water,Inorganic Fertilizers,96.22
Georgia,Minneapolis,Soil,Inferior Irrigation,97.98
Georgia,Minneapolis,Air,Urban Activities,96.2
Georgia,Minneapolis,Water,Inorganic Fertilizers,99.96
Georgia,Minneapolis,Soil,Solid Waste,0.36
Georgia,Minneapolis,Air,Light,-96.33
Georgia,Minneapolis,Water,Thermal,-93.03
Georgia,Minneapolis,Soil,Noise,-87.94
Georgia,Minneapolis,Air,Chemical,-83.54
Georgia,Minneapolis,Water,Oxygen-depletion,-82.88
Georgia,Minneapolis,Soil,Inferior Irrigation,-81.85
Georgia,Minneapolis,Air,Urban Activities,-80.94
Georgia,Minneapolis,Water,Inorganic Fertilizers,-81.62
Minnesota,Champaign,Soil,Inferior Irrigation,-76.52
Minnesota,Champaign,Air,Urban Activities,-74.61
Minnesota,Champaign,Water,Inorganic Fertilizers,-73.71
Minnesota,Champaign,Soil,Solid Waste,-69.97
Minnesota,Champaign,Air,Light,-66.59
Minnesota,Champaign,Water,Thermal,-63.21
Minnesota,Champaign,Soil,Noise,-62.66
Minnesota,Champaign,Air,Chemical,-61.25
Minnesota,Champaign,Water,Oxygen-depletion,-60.6
Minnesota,Champaign,Soil,Inferior Irrigation,-59.53
Minnesota,Champaign,Air,Urban Activities,-59.93
Minnesota,Champaign,Water,Inorganic Fertilizers,-57.48
Illinois,Chicago,Soil,Inferior Irrigation,-54.72
Illinois,Chicago,Air,Urban Activities,-53.33
Illinois,Chicago,Water,Inorganic Fertilizers,-52.23
Illinois,Chicago,Soil,Solid Waste,-50.19
Illinois,Chicago,Air,Light,-49.7
Illinois,Chicago,Water,Thermal,-49.54
Illinois,Chicago,Soil,Noise,-47.98
Illinois,Chicago,Air,Chemical,-44.25
Illinois,Chicago,Water,Oxygen-depletion,-38.37
Illinois,Chicago,Soil,Inferior Irrigation,-36.24
Illinois,Chicago,Air,Urban Activities,-35.96
Illinois,Chicago,Water,Inorganic Fertilizers,-27.26
Georgia,Springfield,Soil,Inferior Irrigation,-27.68
Georgia,Springfield,Air,Urban Activities,-25.07
Georgia,Springfield,Water,Inorganic Fertilizers,-25.75
Georgia,Springfield,Soil,Solid Waste,-23.93
Georgia,Springfield,Air,Light,-25.91
Georgia,Springfield,Water,Thermal,-21.59
Georgia,Springfield,Soil,Noise,-16.57
Georgia,Springfield,Air,Chemical,-15.37
Georgia,Springfield,Water,Oxygen-depletion,-13.15
Georgia,Springfield,Soil,Inferior Irrigation,-12.56
Georgia,Springfield,Air,Urban Activities,-10.96
Georgia,Springfield,Water,Inorganic Fertilizers,-10.93
