Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2022,Q4,Meat,Pork,160.56
Export,2022,Q4,Beverage,Chicken,641.55
Export,2022,Q4,Meat,Tea,97.28
Export,2022,Q4,Beverage,Coffee,101.33
Export,2017,Q4,Meat,Pork,331.84
Export,2017,Q4,Beverage,Chicken,939.61
Export,2017,Q4,Meat,Tea,203.13
Export,2017,Q4,Beverage,Coffee,717.65
Export,2022,Q4,Meat,Pork,273.67
Export,2022,Q4,Beverage,Chicken,978.86
Export,2022,Q4,Meat,Tea,84.09
Export,2022,Q4,Beverage,Coffee,693.36
Export,2017,Q4,Meat,Pork,919.5
Export,2017,Q4,Beverage,Chicken,666.23
Export,2017,Q4,Meat,Tea,828.59
Export,2017,Q4,Beverage,Coffee,639.55
