Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q2,May,Georgia,Albany,1.25
Service,Library,Q1,June,Georgia,Washington,1.48
Service,Library,Q3,April,Georgia,Albany,2.35
Service,Library,Q2,January,Georgia,Washington,6.19
Service,Library,Q1,March,Georgia,Albany,10.29
Service,Library,Q3,September,Georgia,Washington,10.17
Service,Library,Q2,July,Georgia,Albany,14.62
Service,Library,Q1,May,Georgia,Washington,18.96
Service,Library,Q3,June,Georgia,Albany,19.78
Production,Administration,Q2,May,Georgia,Albany,24.99
Production,Administration,Q1,June,Georgia,Washington,26.85
Production,Administration,Q3,April,Georgia,Albany,27.48
Production,Administration,Q2,January,Georgia,Washington,27.0
Production,Administration,Q1,March,Georgia,Albany,31.11
Production,Administration,Q3,September,Georgia,Washington,37.89
Production,Administration,Q2,July,Georgia,Albany,37.8
Production,Administration,Q1,May,Georgia,Washington,39.11
Production,Administration,Q3,June,Georgia,Albany,39.99
Service,School,Q2,May,Georgia,Albany,38.82
Service,School,Q1,June,Georgia,Washington,44.0
Service,School,Q3,April,Georgia,Albany,47.53
Service,School,Q2,January,Georgia,Washington,52.64
Service,School,Q1,March,Georgia,Albany,53.42
Service,School,Q3,September,Georgia,Washington,54.17
Service,School,Q2,July,Georgia,Albany,53.28
Service,School,Q1,May,Georgia,Washington,59.0
Service,School,Q3,June,Georgia,Albany,60.14
Production,Workshop,Q2,May,Georgia,Albany,61.06
Production,Workshop,Q1,June,Georgia,Washington,62.34
Production,Workshop,Q3,April,Georgia,Albany,63.02
Production,Workshop,Q2,January,Georgia,Washington,63.71
Production,Workshop,Q1,March,Georgia,Albany,63.86
Production,Workshop,Q3,September,Georgia,Washington,67.54
Production,Workshop,Q2,July,Georgia,Albany,73.11
Production,Workshop,Q1,May,Georgia,Washington,75.83
Production,Workshop,Q3,June,Georgia,Albany,78.87
Service,Factory,Q2,May,Georgia,Albany,78.23
Service,Factory,Q1,June,Georgia,Washington,80.17
Service,Factory,Q3,April,Georgia,Albany,79.1
Service,Factory,Q2,January,Georgia,Washington,83.85
Service,Factory,Q1,March,Georgia,Albany,85.38
Service,Factory,Q3,September,Georgia,Washington,86.35
Service,Factory,Q2,July,Georgia,Albany,86.59
Service,Factory,Q1,May,Georgia,Washington,98.17
Service,Factory,Q3,June,Georgia,Albany,98.35
