Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2019,Q3,Cereals,Corn,128.38
Export,2019,Q3,Meat,Wheat,781.0
Export,2019,Q3,Dairy,Lamb,526.55
Export,2019,Q3,Cereals,Beef,921.09
Export,2019,Q3,Meat,Duck,537.01
Export,2019,Q3,Dairy,Yoghurt,412.05
Export,2019,Q3,Cereals,Cream,29.46
Export,2019,Q3,Meat,Milk,544.46
Export,2019,Q3,Dairy,Corn,681.44
Export,2022,Q3,Cereals,Corn,813.24
Export,2022,Q3,Meat,Wheat,558.6
Export,2022,Q3,Dairy,Lamb,690.04
Export,2022,Q3,Cereals,Beef,178.46
Export,2022,Q3,Meat,Duck,821.49
Export,2022,Q3,Dairy,Yoghurt,445.31
Export,2022,Q3,Cereals,Cream,830.78
Export,2022,Q3,Meat,Milk,582.22
Export,2022,Q3,Dairy,Corn,715.92
Export,2019,Q3,Cereals,Corn,587.6
Export,2019,Q3,Meat,Wheat,75.23
Export,2019,Q3,Dairy,Lamb,974.93
Export,2019,Q3,Cereals,Beef,847.84
Export,2019,Q3,Meat,Duck,466.79
Export,2019,Q3,Dairy,Yoghurt,83.88
Export,2019,Q3,Cereals,Cream,852.51
Export,2019,Q3,Meat,Milk,727.94
Export,2019,Q3,Dairy,Corn,601.13
Export,2022,Q3,Cereals,Corn,357.96
Export,2022,Q3,Meat,Wheat,485.58
Export,2022,Q3,Dairy,Lamb,360.1
Export,2022,Q3,Cereals,Beef,105.55
Export,2022,Q3,Meat,Duck,617.43
Export,2022,Q3,Dairy,Yoghurt,499.86
Export,2022,Q3,Cereals,Cream,371.55
Export,2022,Q3,Meat,Milk,757.23
Export,2022,Q3,Dairy,Corn,632.99
