Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q1,March,Georgia,Washington,1.81
Service,School,Q2,January,Florida,Columbus,7.04
Service,School,Q1,April,Georgia,Fort Lauderdale,10.2
Service,School,Q2,June,Florida,Tampa,11.24
Culture,Administration,Q1,March,Georgia,Washington,13.37
Culture,Administration,Q2,January,Florida,Columbus,26.58
Culture,Administration,Q1,April,Georgia,Fort Lauderdale,27.13
Culture,Administration,Q2,June,Florida,Tampa,28.34
Production,Library,Q1,March,Georgia,Washington,28.65
Production,Library,Q2,January,Florida,Columbus,29.87
Production,Library,Q1,April,Georgia,Fort Lauderdale,30.83
Production,Library,Q2,June,Florida,Tampa,38.32
Service,Concert,Q1,March,Georgia,Washington,39.36
Service,Concert,Q2,January,Florida,Columbus,40.53
Service,Concert,Q1,April,Georgia,Fort Lauderdale,40.7
Service,Concert,Q2,June,Florida,Tampa,45.93
Culture,Museum,Q1,March,Georgia,Washington,47.47
Culture,Museum,Q2,January,Florida,Columbus,47.84
Culture,Museum,Q1,April,Georgia,Fort Lauderdale,50.18
Culture,Museum,Q2,June,Florida,Tampa,53.93
Production,Theatre,Q1,March,Georgia,Washington,56.78
Production,Theatre,Q2,January,Florida,Columbus,59.96
Production,Theatre,Q1,April,Georgia,Fort Lauderdale,59.26
Production,Theatre,Q2,June,Florida,Tampa,64.99
Service,Workshop,Q1,March,Georgia,Washington,64.74
Service,Workshop,Q2,January,Florida,Columbus,64.77
Service,Workshop,Q1,April,Georgia,Fort Lauderdale,68.21
Service,Workshop,Q2,June,Florida,Tampa,76.73
Culture,Factory,Q1,March,Georgia,Washington,76.78
Culture,Factory,Q2,January,Florida,Columbus,84.57
Culture,Factory,Q1,April,Georgia,Fort Lauderdale,96.46
Culture,Factory,Q2,June,Florida,Tampa,97.17
