State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Redmond,Water,Groundwater,2.98
Oregon,Redmond,Air,Surface water,6.88
Oregon,Redmond,Soil,Oxygen-depletion,9.33
Oregon,Redmond,Water,Chemical,9.95
Oregon,Redmond,Air,Thermal,11.74
Oregon,Redmond,Soil,Noise,9.49
Oregon,Redmond,Water,Urban Activities,13.76
Oregon,Redmond,Air,Inferior Irrigation,15.62
Oregon,Redmond,Soil,Inorganic Fertilizers,19.48
Oregon,Redmond,Water,Solid Waste,19.5
Oregon,Redmond,Air,Industrial,19.7
Oregon,Redmond,Soil,Groundwater,22.49
Oregon,Redmond,Water,Surface water,19.8
Oregon,Redmond,Air,Oxygen-depletion,25.03
Oregon,Redmond,Soil,Chemical,26.04
Nevada,Salem,Water,Groundwater,28.46
Nevada,Salem,Air,Surface water,30.27
Nevada,Salem,Soil,Oxygen-depletion,31.1
Nevada,Salem,Water,Chemical,33.88
Nevada,Salem,Air,Thermal,33.59
Nevada,Salem,Soil,Noise,35.36
Nevada,Salem,Water,Urban Activities,36.76
Nevada,Salem,Air,Inferior Irrigation,37.02
Nevada,Salem,Soil,Inorganic Fertilizers,38.29
Nevada,Salem,Water,Solid Waste,39.51
Nevada,Salem,Air,Industrial,41.68
Nevada,Salem,Soil,Groundwater,41.19
Nevada,Salem,Water,Surface water,41.95
Nevada,Salem,Air,Oxygen-depletion,44.7
Nevada,Salem,Soil,Chemical,46.09
Massachusetts,Portland,Water,Groundwater,47.49
Massachusetts,Portland,Air,Surface water,48.47
Massachusetts,Portland,Soil,Oxygen-depletion,48.63
Massachusetts,Portland,Water,Chemical,47.27
Massachusetts,Portland,Air,Thermal,55.98
Massachusetts,Portland,Soil,Noise,55.44
Massachusetts,Portland,Water,Urban Activities,57.6
Massachusetts,Portland,Air,Inferior Irrigation,61.06
Massachusetts,Portland,Soil,Inorganic Fertilizers,62.3
Massachusetts,Portland,Water,Solid Waste,61.63
Massachusetts,Portland,Air,Industrial,64.86
Massachusetts,Portland,Soil,Groundwater,62.08
Massachusetts,Portland,Water,Surface water,63.62
Massachusetts,Portland,Air,Oxygen-depletion,64.99
Massachusetts,Portland,Soil,Chemical,68.36
Oregon,Las Vegas,Water,Groundwater,70.07
Oregon,Las Vegas,Air,Surface water,72.9
Oregon,Las Vegas,Soil,Oxygen-depletion,74.44
Oregon,Las Vegas,Water,Chemical,81.99
Oregon,Las Vegas,Air,Thermal,82.19
Oregon,Las Vegas,Soil,Noise,86.2
Oregon,Las Vegas,Water,Urban Activities,86.04
Oregon,Las Vegas,Air,Inferior Irrigation,88.13
Oregon,Las Vegas,Soil,Inorganic Fertilizers,86.26
Oregon,Las Vegas,Water,Solid Waste,91.56
Oregon,Las Vegas,Air,Industrial,91.24
Oregon,Las Vegas,Soil,Groundwater,93.15
Oregon,Las Vegas,Water,Surface water,94.1
Oregon,Las Vegas,Air,Oxygen-depletion,93.43
Oregon,Las Vegas,Soil,Chemical,97.72
Nevada,Reno,Water,Groundwater,98.21
Nevada,Reno,Air,Surface water,98.83
Nevada,Reno,Soil,Oxygen-depletion,99.65
Nevada,Reno,Water,Chemical,-99.27
Nevada,Reno,Air,Thermal,-98.98
Nevada,Reno,Soil,Noise,-94.71
Nevada,Reno,Water,Urban Activities,-93.47
Nevada,Reno,Air,Inferior Irrigation,-92.79
Nevada,Reno,Soil,Inorganic Fertilizers,-91.88
Nevada,Reno,Water,Solid Waste,-91.73
Nevada,Reno,Air,Industrial,-91.33
Nevada,Reno,Soil,Groundwater,-94.53
Nevada,Reno,Water,Surface water,-88.16
Nevada,Reno,Air,Oxygen-depletion,-93.33
Nevada,Reno,Soil,Chemical,-92.36
Massachusetts,Boulder City,Water,Groundwater,-86.63
Massachusetts,Boulder City,Air,Surface water,-82.96
Massachusetts,Boulder City,Soil,Oxygen-depletion,-78.88
Massachusetts,Boulder City,Water,Chemical,-78.68
Massachusetts,Boulder City,Air,Thermal,-76.04
Massachusetts,Boulder City,Soil,Noise,-75.86
Massachusetts,Boulder City,Water,Urban Activities,-74.84
Massachusetts,Boulder City,Air,Inferior Irrigation,-71.44
Massachusetts,Boulder City,Soil,Inorganic Fertilizers,-70.09
Massachusetts,Boulder City,Water,Solid Waste,-71.1
Massachusetts,Boulder City,Air,Industrial,-68.49
Massachusetts,Boulder City,Soil,Groundwater,-65.75
Massachusetts,Boulder City,Water,Surface water,-64.37
Massachusetts,Boulder City,Air,Oxygen-depletion,-63.72
