State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Champaign,2017,Air,Light,3.98
Illinois,Champaign,2017,Water,Noise,-93.14
Illinois,Champaign,2017,Air,Groundwater,-57.62
Illinois,Champaign,2017,Water,Surface water,10.25
Florida,Chicago,2021,Air,Light,-17.02
Florida,Chicago,2021,Water,Noise,29.42
Florida,Chicago,2021,Air,Groundwater,23.87
Florida,Chicago,2021,Water,Surface water,23.94
Illinois,Tampa,2019,Air,Light,54.39
Illinois,Tampa,2019,Water,Noise,-42.7
Illinois,Tampa,2019,Air,Groundwater,56.79
Illinois,Tampa,2019,Water,Surface water,55.86
Florida,Fort Lauderdale,2017,Air,Light,26.71
Florida,Fort Lauderdale,2017,Water,Noise,-36.16
Florida,Fort Lauderdale,2017,Air,Groundwater,-3.21
Florida,Fort Lauderdale,2017,Water,Surface water,-65.47
