Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Meat,Beef,810.35
Export,2021,Cereals,Camel,330.46
Export,2021,Meat,Lamb,556.75
Export,2021,Cereals,Oats,717.67
Export,2021,Meat,Soybeans,366.98
Export,2021,Cereals,Beef,238.43
Export,2020,Meat,Beef,588.4
Export,2020,Cereals,Camel,817.54
Export,2020,Meat,Lamb,657.29
Export,2020,Cereals,Oats,110.03
Export,2020,Meat,Soybeans,119.12
Export,2020,Cereals,Beef,661.58
Export,2021,Meat,Beef,22.18
Export,2021,Cereals,Camel,23.19
Export,2021,Meat,Lamb,661.22
Export,2021,Cereals,Oats,506.15
Export,2021,Meat,Soybeans,349.36
Export,2021,Cereals,Beef,542.5
