Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Massachusetts,Lenox,Humidity,Low,1.17
2017,Massachusetts,Lenox,Wind,High,1.71
2017,Massachusetts,Lenox,Humidity,Calm,2.73
2017,Massachusetts,Lenox,Wind,Storm,4.52
2022,Georgia,Cambridge,Humidity,Low,1.4
2022,Georgia,Cambridge,Wind,High,6.97
2022,Georgia,Cambridge,Humidity,Calm,7.81
2022,Georgia,Cambridge,Wind,Storm,8.09
2018,Oregon,Albany,Humidity,Low,9.66
2018,Oregon,Albany,Wind,High,8.7
2018,Oregon,Albany,Humidity,Calm,11.21
2018,Oregon,Albany,Wind,Storm,12.42
2017,Massachusetts,Washington,Humidity,Low,13.97
2017,Massachusetts,Washington,Wind,High,10.27
2017,Massachusetts,Washington,Humidity,Calm,10.15
2017,Massachusetts,Washington,Wind,Storm,18.88
2022,Georgia,Columbus,Humidity,Low,19.29
2022,Georgia,Columbus,Wind,High,20.41
2022,Georgia,Columbus,Humidity,Calm,21.05
2022,Georgia,Columbus,Wind,Storm,22.82
2018,Oregon,Redmond,Humidity,Low,23.52
2018,Oregon,Redmond,Wind,High,23.66
2018,Oregon,Redmond,Humidity,Calm,25.67
2018,Oregon,Redmond,Wind,Storm,21.86
2017,Massachusetts,Salem,Humidity,Low,27.04
2017,Massachusetts,Salem,Wind,High,27.22
2017,Massachusetts,Salem,Humidity,Calm,3.88
2017,Massachusetts,Salem,Wind,Storm,18.35
