Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Michigan,Detroit,Wind,Calm,0.95
2022,Michigan,Detroit,Temperature,Breeze,0.55
2022,Michigan,Detroit,Humidity,Storm,2.93
2022,Michigan,Detroit,Wind,31-40,3.25
2022,Michigan,Detroit,Temperature,0-10,4.43
2022,Michigan,Detroit,Humidity,11-20,5.54
2022,Michigan,Detroit,Wind,Medium,6.79
2022,Michigan,Detroit,Temperature,High,5.48
2022,Michigan,Detroit,Humidity,Calm,8.64
2018,Massachusetts,Port Huron,Wind,Calm,6.13
2018,Massachusetts,Port Huron,Temperature,Breeze,10.6
2018,Massachusetts,Port Huron,Humidity,Storm,11.88
2018,Massachusetts,Port Huron,Wind,31-40,12.95
2018,Massachusetts,Port Huron,Temperature,0-10,12.13
2018,Massachusetts,Port Huron,Humidity,11-20,12.59
2018,Massachusetts,Port Huron,Wind,Medium,7.54
2018,Massachusetts,Port Huron,Temperature,High,15.91
2018,Massachusetts,Port Huron,Humidity,Calm,17.31
2021,Maryland,Cambridge,Wind,Calm,18.03
2021,Maryland,Cambridge,Temperature,Breeze,18.79
2021,Maryland,Cambridge,Humidity,Storm,20.76
2021,Maryland,Cambridge,Wind,31-40,21.05
2021,Maryland,Cambridge,Temperature,0-10,22.03
2021,Maryland,Cambridge,Humidity,11-20,23.06
2021,Maryland,Cambridge,Wind,Medium,24.46
2021,Maryland,Cambridge,Temperature,High,25.58
2021,Maryland,Cambridge,Humidity,Calm,26.35
2022,Michigan,Boston,Wind,Calm,25.33
2022,Michigan,Boston,Temperature,Breeze,26.78
2022,Michigan,Boston,Humidity,Storm,4.92
2022,Michigan,Boston,Wind,31-40,27.81
2022,Michigan,Boston,Temperature,0-10,26.05
2022,Michigan,Boston,Humidity,11-20,25.09
2022,Michigan,Boston,Wind,Medium,24.36
2022,Michigan,Boston,Temperature,High,6.85
2022,Michigan,Boston,Humidity,Calm,0.0
2018,Massachusetts,Lenox,Wind,Calm,3.42
2018,Massachusetts,Lenox,Temperature,Breeze,3.77
2018,Massachusetts,Lenox,Humidity,Storm,3.1
2018,Massachusetts,Lenox,Wind,31-40,10.57
2018,Massachusetts,Lenox,Temperature,0-10,10.69
2018,Massachusetts,Lenox,Humidity,11-20,11.03
2018,Massachusetts,Lenox,Wind,Medium,0.62
2018,Massachusetts,Lenox,Temperature,High,0.29
2018,Massachusetts,Lenox,Humidity,Calm,12.75
2021,Maryland,Aberdeen,Wind,Calm,12.32
2021,Maryland,Aberdeen,Temperature,Breeze,13.4
2021,Maryland,Aberdeen,Humidity,Storm,13.78
2021,Maryland,Aberdeen,Wind,31-40,13.56
2021,Maryland,Aberdeen,Temperature,0-10,13.41
2021,Maryland,Aberdeen,Humidity,11-20,14.98
2021,Maryland,Aberdeen,Wind,Medium,2.26
2021,Maryland,Aberdeen,Temperature,High,16.21
2021,Maryland,Aberdeen,Humidity,Calm,4.87
2022,Michigan,Baltimore,Wind,Calm,17.76
2022,Michigan,Baltimore,Temperature,Breeze,17.66
2022,Michigan,Baltimore,Humidity,Storm,17.38
2022,Michigan,Baltimore,Wind,31-40,5.79
2022,Michigan,Baltimore,Temperature,0-10,18.76
2022,Michigan,Baltimore,Humidity,11-20,18.91
2022,Michigan,Baltimore,Wind,Medium,18.9
2022,Michigan,Baltimore,Temperature,High,19.0
2022,Michigan,Baltimore,Humidity,Calm,20.95
2018,Massachusetts,Columbia,Wind,Calm,20.99
2018,Massachusetts,Columbia,Temperature,Breeze,20.98
2018,Massachusetts,Columbia,Humidity,Storm,20.72
2018,Massachusetts,Columbia,Wind,31-40,20.85
2018,Massachusetts,Columbia,Temperature,0-10,21.07
2018,Massachusetts,Columbia,Humidity,11-20,20.21
2018,Massachusetts,Columbia,Wind,Medium,22.59
2018,Massachusetts,Columbia,Temperature,High,23.18
2018,Massachusetts,Columbia,Humidity,Calm,1.66
