Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Minnesota,Rochester,Wind,Calm,0.45
2022,Minnesota,Rochester,Temperature,Storm,0.64
2022,Minnesota,Rochester,Humidity,21-30,2.87
2022,Minnesota,Rochester,Wind,31-40,3.72
2022,Minnesota,Rochester,Temperature,0-10,3.61
2022,Minnesota,Rochester,Humidity,High,5.45
2022,Minnesota,Rochester,Wind,Low,5.1
2022,Minnesota,Rochester,Temperature,Calm,6.64
2022,Minnesota,Rochester,Humidity,Storm,8.96
2015,Florida,Hastings,Wind,Calm,9.38
2015,Florida,Hastings,Temperature,Storm,10.85
2015,Florida,Hastings,Humidity,21-30,11.88
2015,Florida,Hastings,Wind,31-40,4.11
2015,Florida,Hastings,Temperature,0-10,12.55
2015,Florida,Hastings,Humidity,High,14.9
2015,Florida,Hastings,Wind,Low,15.57
2015,Florida,Hastings,Temperature,Calm,13.4
2015,Florida,Hastings,Humidity,Storm,17.39
2020,Minnesota,Minneapolis,Wind,Calm,18.89
2020,Minnesota,Minneapolis,Temperature,Storm,19.97
2020,Minnesota,Minneapolis,Humidity,21-30,20.3
2020,Minnesota,Minneapolis,Wind,31-40,20.22
2020,Minnesota,Minneapolis,Temperature,0-10,21.6
2020,Minnesota,Minneapolis,Humidity,High,22.31
2020,Minnesota,Minneapolis,Wind,Low,24.68
2020,Minnesota,Minneapolis,Temperature,Calm,25.91
2020,Minnesota,Minneapolis,Humidity,Storm,25.69
2022,Florida,Tampa,Wind,Calm,21.66
2022,Florida,Tampa,Temperature,Storm,25.85
2022,Florida,Tampa,Humidity,21-30,22.37
2022,Florida,Tampa,Wind,31-40,27.54
2022,Florida,Tampa,Temperature,0-10,27.78
2022,Florida,Tampa,Humidity,High,0.11
2022,Florida,Tampa,Wind,Low,3.84
2022,Florida,Tampa,Temperature,Calm,2.43
2022,Florida,Tampa,Humidity,Storm,3.35
2015,Minnesota,Fort Lauderdale,Wind,Calm,3.02
2015,Minnesota,Fort Lauderdale,Temperature,Storm,10.38
2015,Minnesota,Fort Lauderdale,Humidity,21-30,12.83
2015,Minnesota,Fort Lauderdale,Wind,31-40,14.75
2015,Minnesota,Fort Lauderdale,Temperature,0-10,17.51
2015,Minnesota,Fort Lauderdale,Humidity,High,19.85
2015,Minnesota,Fort Lauderdale,Wind,Low,20.7
2015,Minnesota,Fort Lauderdale,Temperature,Calm,3.65
2015,Minnesota,Fort Lauderdale,Humidity,Storm,0.33
