State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Washington,2019,Water,Surface water,2.71
Georgia,Washington,2019,Air,Chemical,3.45
Georgia,Washington,2019,Soil,Groundwater,2.29
Georgia,Washington,2019,Water,Oxygen-depletion,10.8
Georgia,Washington,2019,Air,Light,13.26
Georgia,Washington,2019,Soil,Noise,15.94
Georgia,Washington,2019,Water,Inorganic Fertilizers,18.54
Georgia,Washington,2019,Air,Urban Activities,20.78
Georgia,Washington,2019,Soil,Industrial,-97.18
Georgia,Washington,2019,Water,Surface water,32.03
Georgia,Washington,2019,Air,Chemical,-95.6
Georgia,Washington,2019,Soil,Groundwater,34.92
Minnesota,Columbus,2016,Water,Surface water,35.94
Minnesota,Columbus,2016,Air,Chemical,-92.45
Minnesota,Columbus,2016,Soil,Groundwater,37.77
Minnesota,Columbus,2016,Water,Oxygen-depletion,-90.2
Minnesota,Columbus,2016,Air,Light,35.54
Minnesota,Columbus,2016,Soil,Noise,-88.18
Minnesota,Columbus,2016,Water,Inorganic Fertilizers,41.05
Minnesota,Columbus,2016,Air,Urban Activities,-84.56
Minnesota,Columbus,2016,Soil,Industrial,46.05
Minnesota,Columbus,2016,Water,Surface water,-81.56
Minnesota,Columbus,2016,Air,Chemical,-80.16
Minnesota,Columbus,2016,Soil,Groundwater,-79.81
Georgia,Albany,2021,Water,Surface water,50.77
Georgia,Albany,2021,Air,Chemical,-78.27
Georgia,Albany,2021,Soil,Groundwater,52.44
Georgia,Albany,2021,Water,Oxygen-depletion,-79.88
Georgia,Albany,2021,Air,Light,-77.92
Georgia,Albany,2021,Soil,Noise,-73.91
Georgia,Albany,2021,Water,Inorganic Fertilizers,56.88
Georgia,Albany,2021,Air,Urban Activities,-70.17
Georgia,Albany,2021,Soil,Industrial,-69.22
Georgia,Albany,2021,Water,Surface water,60.43
Georgia,Albany,2021,Air,Chemical,61.92
Georgia,Albany,2021,Soil,Groundwater,60.66
Minnesota,Minneapolis,2018,Water,Surface water,64.89
Minnesota,Minneapolis,2018,Air,Chemical,-60.51
Minnesota,Minneapolis,2018,Soil,Groundwater,68.2
Minnesota,Minneapolis,2018,Water,Oxygen-depletion,-58.43
Minnesota,Minneapolis,2018,Air,Light,71.21
Minnesota,Minneapolis,2018,Soil,Noise,72.3
Minnesota,Minneapolis,2018,Water,Inorganic Fertilizers,74.81
Minnesota,Minneapolis,2018,Air,Urban Activities,75.22
Minnesota,Minneapolis,2018,Soil,Industrial,-52.02
Minnesota,Minneapolis,2018,Water,Surface water,-52.27
Minnesota,Minneapolis,2018,Air,Chemical,78.39
Minnesota,Minneapolis,2018,Soil,Groundwater,-51.6
Georgia,Hastings,2019,Water,Surface water,-48.96
Georgia,Hastings,2019,Air,Chemical,-47.78
Georgia,Hastings,2019,Soil,Groundwater,-53.67
Georgia,Hastings,2019,Water,Oxygen-depletion,-45.48
Georgia,Hastings,2019,Air,Light,-44.77
Georgia,Hastings,2019,Soil,Noise,84.36
Georgia,Hastings,2019,Water,Inorganic Fertilizers,83.43
Georgia,Hastings,2019,Air,Urban Activities,-40.78
Georgia,Hastings,2019,Soil,Industrial,92.07
Georgia,Hastings,2019,Water,Surface water,93.93
Georgia,Hastings,2019,Air,Chemical,94.38
Georgia,Hastings,2019,Soil,Groundwater,96.94
Minnesota,Rochester,2016,Water,Surface water,-31.52
Minnesota,Rochester,2016,Air,Chemical,-30.89
Minnesota,Rochester,2016,Soil,Groundwater,-29.9
Minnesota,Rochester,2016,Water,Oxygen-depletion,-23.89
Minnesota,Rochester,2016,Air,Light,-22.03
Minnesota,Rochester,2016,Soil,Noise,-19.02
Minnesota,Rochester,2016,Water,Inorganic Fertilizers,-16.25
Minnesota,Rochester,2016,Air,Urban Activities,-15.97
Minnesota,Rochester,2016,Soil,Industrial,-13.21
Minnesota,Rochester,2016,Water,Surface water,-53.12
Minnesota,Rochester,2016,Air,Chemical,-9.41
Minnesota,Rochester,2016,Soil,Groundwater,-2.65
