State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,Soil,Solid Waste,-0.75
Nevada,Las Vegas,Water,Urban Activities,1.15
Nevada,Las Vegas,Air,Inferior Irrigation,9.95
Nevada,Las Vegas,Soil,Industrial,10.06
Nevada,Las Vegas,Water,Surface water,11.66
Nevada,Las Vegas,Air,Groundwater,12.8
Nevada,Las Vegas,Soil,Chemical,16.87
Nevada,Las Vegas,Water,Noise,17.14
Nevada,Las Vegas,Air,Thermal,21.3
Nevada,Las Vegas,Soil,Light,25.92
Nevada,Las Vegas,Water,Solid Waste,31.29
Nevada,Las Vegas,Air,Urban Activities,32.87
Massachusetts,Reno,Soil,Solid Waste,31.51
Massachusetts,Reno,Water,Urban Activities,32.66
Massachusetts,Reno,Air,Inferior Irrigation,39.84
Massachusetts,Reno,Soil,Industrial,40.31
Massachusetts,Reno,Water,Surface water,41.09
Massachusetts,Reno,Air,Groundwater,41.51
Massachusetts,Reno,Soil,Chemical,43.03
Massachusetts,Reno,Water,Noise,46.25
Massachusetts,Reno,Air,Thermal,48.15
Massachusetts,Reno,Soil,Light,52.2
Massachusetts,Reno,Water,Solid Waste,54.27
Massachusetts,Reno,Air,Urban Activities,55.04
Florida,Cambridge,Soil,Solid Waste,58.6
Florida,Cambridge,Water,Urban Activities,60.69
Florida,Cambridge,Air,Inferior Irrigation,60.2
Florida,Cambridge,Soil,Industrial,62.17
Florida,Cambridge,Water,Surface water,70.33
Florida,Cambridge,Air,Groundwater,72.5
Florida,Cambridge,Soil,Chemical,74.21
Florida,Cambridge,Water,Noise,76.44
Florida,Cambridge,Air,Thermal,76.02
Florida,Cambridge,Soil,Light,79.36
Florida,Cambridge,Water,Solid Waste,79.01
Florida,Cambridge,Air,Urban Activities,82.37
Nevada,Lenox,Soil,Solid Waste,82.16
Nevada,Lenox,Water,Urban Activities,90.48
Nevada,Lenox,Air,Inferior Irrigation,93.97
Nevada,Lenox,Soil,Industrial,93.72
Nevada,Lenox,Water,Surface water,95.64
Nevada,Lenox,Air,Groundwater,93.78
Nevada,Lenox,Soil,Chemical,-99.25
Nevada,Lenox,Water,Noise,-97.18
Nevada,Lenox,Air,Thermal,-95.05
Nevada,Lenox,Soil,Light,-91.46
Nevada,Lenox,Water,Solid Waste,-91.41
Nevada,Lenox,Air,Urban Activities,-88.17
Massachusetts,Boston,Soil,Solid Waste,-87.06
Massachusetts,Boston,Water,Urban Activities,-80.36
Massachusetts,Boston,Air,Inferior Irrigation,-78.88
Massachusetts,Boston,Soil,Industrial,-75.44
Massachusetts,Boston,Water,Surface water,-72.84
Massachusetts,Boston,Air,Groundwater,-67.57
Massachusetts,Boston,Soil,Chemical,-67.23
Massachusetts,Boston,Water,Noise,-65.0
Massachusetts,Boston,Air,Thermal,-64.45
Massachusetts,Boston,Soil,Light,-62.86
Massachusetts,Boston,Water,Solid Waste,-59.66
Massachusetts,Boston,Air,Urban Activities,-59.9
Florida,Tampa,Soil,Solid Waste,-58.65
Florida,Tampa,Water,Urban Activities,-49.47
Florida,Tampa,Air,Inferior Irrigation,-49.67
Florida,Tampa,Soil,Industrial,-46.81
Florida,Tampa,Water,Surface water,-43.59
Florida,Tampa,Air,Groundwater,-42.96
Florida,Tampa,Soil,Chemical,-35.7
Florida,Tampa,Water,Noise,-33.84
Florida,Tampa,Air,Thermal,-32.46
Florida,Tampa,Soil,Light,-31.25
Florida,Tampa,Water,Solid Waste,-33.38
Florida,Tampa,Air,Urban Activities,-27.93
Nevada,Fort Lauderdale,Soil,Solid Waste,-24.34
Nevada,Fort Lauderdale,Water,Urban Activities,-23.19
Nevada,Fort Lauderdale,Air,Inferior Irrigation,-14.54
Nevada,Fort Lauderdale,Soil,Industrial,-14.91
Nevada,Fort Lauderdale,Water,Surface water,-12.33
Nevada,Fort Lauderdale,Air,Groundwater,-14.29
Nevada,Fort Lauderdale,Soil,Chemical,-10.85
Nevada,Fort Lauderdale,Water,Noise,-9.04
Nevada,Fort Lauderdale,Air,Thermal,-7.19
Nevada,Fort Lauderdale,Soil,Light,-6.36
Nevada,Fort Lauderdale,Water,Solid Waste,-3.94
Nevada,Fort Lauderdale,Air,Urban Activities,-1.72
