Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,August,Florida,Tampa,1.29
Culture,Museum,Q4,July,Florida,Fort Lauderdale,1.72
Culture,Museum,Q3,September,Florida,Tampa,3.37
Culture,Museum,Q4,December,Florida,Fort Lauderdale,8.0
Culture,Museum,Q3,November,Florida,Tampa,9.28
Culture,Museum,Q4,August,Florida,Fort Lauderdale,12.56
Residential,Theatre,Q3,August,Florida,Tampa,13.9
Residential,Theatre,Q4,July,Florida,Fort Lauderdale,12.38
Residential,Theatre,Q3,September,Florida,Tampa,15.88
Residential,Theatre,Q4,December,Florida,Fort Lauderdale,16.69
Residential,Theatre,Q3,November,Florida,Tampa,21.43
Residential,Theatre,Q4,August,Florida,Fort Lauderdale,22.09
Production,Concert,Q3,August,Florida,Tampa,29.42
Production,Concert,Q4,July,Florida,Fort Lauderdale,30.15
Production,Concert,Q3,September,Florida,Tampa,32.24
Production,Concert,Q4,December,Florida,Fort Lauderdale,33.69
Production,Concert,Q3,November,Florida,Tampa,35.19
Production,Concert,Q4,August,Florida,Fort Lauderdale,39.89
Culture,Hotel,Q3,August,Florida,Tampa,39.43
Culture,Hotel,Q4,July,Florida,Fort Lauderdale,42.49
Culture,Hotel,Q3,September,Florida,Tampa,49.02
Culture,Hotel,Q4,December,Florida,Fort Lauderdale,50.23
Culture,Hotel,Q3,November,Florida,Tampa,57.73
Culture,Hotel,Q4,August,Florida,Fort Lauderdale,58.36
Residential,House,Q3,August,Florida,Tampa,60.18
Residential,House,Q4,July,Florida,Fort Lauderdale,60.55
Residential,House,Q3,September,Florida,Tampa,62.95
Residential,House,Q4,December,Florida,Fort Lauderdale,63.77
Residential,House,Q3,November,Florida,Tampa,65.79
Residential,House,Q4,August,Florida,Fort Lauderdale,66.67
Production,Apartment,Q3,August,Florida,Tampa,68.61
Production,Apartment,Q4,July,Florida,Fort Lauderdale,69.67
Production,Apartment,Q3,September,Florida,Tampa,70.07
Production,Apartment,Q4,December,Florida,Fort Lauderdale,71.9
Production,Apartment,Q3,November,Florida,Tampa,72.84
Production,Apartment,Q4,August,Florida,Fort Lauderdale,71.46
Culture,Workshop,Q3,August,Florida,Tampa,83.38
Culture,Workshop,Q4,July,Florida,Fort Lauderdale,83.36
Culture,Workshop,Q3,September,Florida,Tampa,85.04
Culture,Workshop,Q4,December,Florida,Fort Lauderdale,86.32
Culture,Workshop,Q3,November,Florida,Tampa,87.3
Culture,Workshop,Q4,August,Florida,Fort Lauderdale,83.5
Residential,Factory,Q3,August,Florida,Tampa,92.41
Residential,Factory,Q4,July,Florida,Fort Lauderdale,93.48
Residential,Factory,Q3,September,Florida,Tampa,96.43
Residential,Factory,Q4,December,Florida,Fort Lauderdale,97.34
Residential,Factory,Q3,November,Florida,Tampa,97.64
Residential,Factory,Q4,August,Florida,Fort Lauderdale,99.16
