Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q3,August,Massachusetts,Cambridge,1.83
Residential,Apartment,Q4,July,Illinois,Boston,3.89
Residential,Apartment,Q3,December,Massachusetts,Champaign,5.84
Residential,Apartment,Q4,November,Illinois,Chicago,6.44
Residential,Apartment,Q3,October,Massachusetts,Cambridge,9.32
Residential,Apartment,Q4,August,Illinois,Boston,11.09
Production,House,Q3,August,Massachusetts,Cambridge,14.75
Production,House,Q4,July,Illinois,Boston,14.58
Production,House,Q3,December,Massachusetts,Champaign,18.42
Production,House,Q4,November,Illinois,Chicago,20.1
Production,House,Q3,October,Massachusetts,Cambridge,20.33
Production,House,Q4,August,Illinois,Boston,25.99
Service,Hotel,Q3,August,Massachusetts,Cambridge,25.86
Service,Hotel,Q4,July,Illinois,Boston,27.65
Service,Hotel,Q3,December,Massachusetts,Champaign,30.43
Service,Hotel,Q4,November,Illinois,Chicago,32.51
Service,Hotel,Q3,October,Massachusetts,Cambridge,40.54
Service,Hotel,Q4,August,Illinois,Boston,40.71
Residential,Factory,Q3,August,Massachusetts,Cambridge,42.29
Residential,Factory,Q4,July,Illinois,Boston,42.91
Residential,Factory,Q3,December,Massachusetts,Champaign,44.68
Residential,Factory,Q4,November,Illinois,Chicago,44.07
Residential,Factory,Q3,October,Massachusetts,Cambridge,45.07
Residential,Factory,Q4,August,Illinois,Boston,48.32
Production,Workshop,Q3,August,Massachusetts,Cambridge,53.14
Production,Workshop,Q4,July,Illinois,Boston,60.64
Production,Workshop,Q3,December,Massachusetts,Champaign,61.56
Production,Workshop,Q4,November,Illinois,Chicago,62.35
Production,Workshop,Q3,October,Massachusetts,Cambridge,63.83
Production,Workshop,Q4,August,Illinois,Boston,63.76
Service,School,Q3,August,Massachusetts,Cambridge,67.87
Service,School,Q4,July,Illinois,Boston,68.28
Service,School,Q3,December,Massachusetts,Champaign,70.59
Service,School,Q4,November,Illinois,Chicago,71.4
Service,School,Q3,October,Massachusetts,Cambridge,71.24
Service,School,Q4,August,Illinois,Boston,75.1
Residential,Hospital,Q3,August,Massachusetts,Cambridge,76.56
Residential,Hospital,Q4,July,Illinois,Boston,76.32
Residential,Hospital,Q3,December,Massachusetts,Champaign,80.2
Residential,Hospital,Q4,November,Illinois,Chicago,83.32
Residential,Hospital,Q3,October,Massachusetts,Cambridge,85.5
Residential,Hospital,Q4,August,Illinois,Boston,88.42
Production,Administration,Q3,August,Massachusetts,Cambridge,90.73
Production,Administration,Q4,July,Illinois,Boston,91.01
Production,Administration,Q3,December,Massachusetts,Champaign,94.71
Production,Administration,Q4,November,Illinois,Chicago,94.26
Production,Administration,Q3,October,Massachusetts,Cambridge,97.18
Production,Administration,Q4,August,Illinois,Boston,99.15
