State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,San Francisco,2018,Air,Thermal,0.48
California,San Francisco,2018,Water,Light,2.16
California,San Francisco,2018,Soil,Noise,6.9
California,San Francisco,2018,Air,Surface water,9.87
California,San Francisco,2018,Water,Groundwater,11.65
California,San Francisco,2018,Soil,Oxygen-depletion,14.66
California,San Francisco,2018,Air,Chemical,15.81
California,San Francisco,2018,Water,Inorganic Fertilizers,19.25
California,San Francisco,2018,Soil,Industrial,25.51
California,San Francisco,2018,Air,Solid Waste,28.43
California,San Francisco,2018,Water,Inferior Irrigation,35.32
California,San Francisco,2018,Soil,Thermal,-92.58
Illinois,Malibu,2020,Air,Thermal,38.26
Illinois,Malibu,2020,Water,Light,42.36
Illinois,Malibu,2020,Soil,Noise,-85.87
Illinois,Malibu,2020,Air,Surface water,46.33
Illinois,Malibu,2020,Water,Groundwater,-80.3
Illinois,Malibu,2020,Soil,Oxygen-depletion,50.78
Illinois,Malibu,2020,Air,Chemical,-77.89
Illinois,Malibu,2020,Water,Inorganic Fertilizers,52.22
Illinois,Malibu,2020,Soil,Industrial,53.07
Illinois,Malibu,2020,Air,Solid Waste,54.75
Illinois,Malibu,2020,Water,Inferior Irrigation,56.9
Illinois,Malibu,2020,Soil,Thermal,-71.32
California,Champaign,2018,Air,Thermal,-70.65
California,Champaign,2018,Water,Light,-69.9
California,Champaign,2018,Soil,Noise,57.1
California,Champaign,2018,Air,Surface water,-0.15
California,Champaign,2018,Water,Groundwater,67.28
California,Champaign,2018,Soil,Oxygen-depletion,-55.34
California,Champaign,2018,Air,Chemical,75.44
California,Champaign,2018,Water,Inorganic Fertilizers,-52.56
California,Champaign,2018,Soil,Industrial,-51.56
California,Champaign,2018,Air,Solid Waste,78.43
California,Champaign,2018,Water,Inferior Irrigation,-49.95
California,Champaign,2018,Soil,Thermal,80.26
Illinois,Springfield,2020,Air,Thermal,-51.71
Illinois,Springfield,2020,Water,Light,77.56
Illinois,Springfield,2020,Soil,Noise,-44.85
Illinois,Springfield,2020,Air,Surface water,85.15
Illinois,Springfield,2020,Water,Groundwater,-36.15
Illinois,Springfield,2020,Soil,Oxygen-depletion,-35.03
Illinois,Springfield,2020,Air,Chemical,94.24
Illinois,Springfield,2020,Water,Inorganic Fertilizers,95.96
Illinois,Springfield,2020,Soil,Industrial,93.85
Illinois,Springfield,2020,Air,Solid Waste,-35.7
Illinois,Springfield,2020,Water,Inferior Irrigation,-29.57
Illinois,Springfield,2020,Soil,Thermal,-28.66
