Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q3,July,Michigan,Detroit,0.29
Culture,Concert,Q1,September,Michigan,Detroit,0.94
Culture,Concert,Q2,January,Michigan,Detroit,2.23
Culture,Concert,Q3,March,Michigan,Detroit,1.11
Culture,Concert,Q1,April,Michigan,Detroit,6.52
Culture,Concert,Q2,June,Michigan,Detroit,9.73
Service,Museum,Q3,July,Michigan,Detroit,10.09
Service,Museum,Q1,September,Michigan,Detroit,11.53
Service,Museum,Q2,January,Michigan,Detroit,14.21
Service,Museum,Q3,March,Michigan,Detroit,16.76
Service,Museum,Q1,April,Michigan,Detroit,26.39
Service,Museum,Q2,June,Michigan,Detroit,29.28
Culture,Theatre,Q3,July,Michigan,Detroit,29.35
Culture,Theatre,Q1,September,Michigan,Detroit,31.73
Culture,Theatre,Q2,January,Michigan,Detroit,35.08
Culture,Theatre,Q3,March,Michigan,Detroit,36.19
Culture,Theatre,Q1,April,Michigan,Detroit,37.87
Culture,Theatre,Q2,June,Michigan,Detroit,38.85
Service,Hospital,Q3,July,Michigan,Detroit,40.95
Service,Hospital,Q1,September,Michigan,Detroit,41.6
Service,Hospital,Q2,January,Michigan,Detroit,40.12
Service,Hospital,Q3,March,Michigan,Detroit,48.16
Service,Hospital,Q1,April,Michigan,Detroit,50.03
Service,Hospital,Q2,June,Michigan,Detroit,51.38
Culture,Administration,Q3,July,Michigan,Detroit,52.87
Culture,Administration,Q1,September,Michigan,Detroit,54.31
Culture,Administration,Q2,January,Michigan,Detroit,71.5
Culture,Administration,Q3,March,Michigan,Detroit,76.21
Culture,Administration,Q1,April,Michigan,Detroit,83.43
Culture,Administration,Q2,June,Michigan,Detroit,84.82
Service,Library,Q3,July,Michigan,Detroit,86.7
Service,Library,Q1,September,Michigan,Detroit,87.43
Service,Library,Q2,January,Michigan,Detroit,88.51
Service,Library,Q3,March,Michigan,Detroit,90.23
Service,Library,Q1,April,Michigan,Detroit,92.38
Service,Library,Q2,June,Michigan,Detroit,96.6
