State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Flint,Soil,Inorganic Fertilizers,-0.54
Michigan,Flint,Water,Inferior Irrigation,2.61
Michigan,Flint,Air,Urban Activities,3.18
Michigan,Flint,Soil,Industrial,15.9
Michigan,Flint,Water,Surface water,16.12
Michigan,Flint,Air,Oxygen-depletion,21.57
Michigan,Flint,Soil,Groundwater,21.02
Michigan,Flint,Water,Chemical,22.27
Michigan,Flint,Air,Light,23.77
Michigan,Flint,Soil,Thermal,25.33
Michigan,Flint,Water,Inorganic Fertilizers,28.14
Michigan,Flint,Air,Inferior Irrigation,-99.97
Minnesota,Detroit,Soil,Inorganic Fertilizers,-98.58
Minnesota,Detroit,Water,Inferior Irrigation,32.14
Minnesota,Detroit,Air,Urban Activities,32.76
Minnesota,Detroit,Soil,Industrial,34.82
Minnesota,Detroit,Water,Surface water,-94.17
Minnesota,Detroit,Air,Oxygen-depletion,-93.62
Minnesota,Detroit,Soil,Groundwater,37.15
Minnesota,Detroit,Water,Chemical,36.56
Minnesota,Detroit,Air,Light,37.65
Minnesota,Detroit,Soil,Thermal,-88.13
Minnesota,Detroit,Water,Inorganic Fertilizers,41.43
Minnesota,Detroit,Air,Inferior Irrigation,42.97
Michigan,Port Huron,Soil,Inorganic Fertilizers,-85.22
Michigan,Port Huron,Water,Inferior Irrigation,44.14
Michigan,Port Huron,Air,Urban Activities,-83.55
Michigan,Port Huron,Soil,Industrial,44.28
Michigan,Port Huron,Water,Surface water,48.66
Michigan,Port Huron,Air,Oxygen-depletion,-80.84
Michigan,Port Huron,Soil,Groundwater,-76.91
Michigan,Port Huron,Water,Chemical,-73.68
Michigan,Port Huron,Air,Light,-71.29
Michigan,Port Huron,Soil,Thermal,58.4
Michigan,Port Huron,Water,Inorganic Fertilizers,-69.25
Michigan,Port Huron,Air,Inferior Irrigation,60.29
Minnesota,Hastings,Soil,Inorganic Fertilizers,-59.99
Minnesota,Hastings,Water,Inferior Irrigation,69.3
Minnesota,Hastings,Air,Urban Activities,71.92
Minnesota,Hastings,Soil,Industrial,-58.41
Minnesota,Hastings,Water,Surface water,-55.01
Minnesota,Hastings,Air,Oxygen-depletion,-55.36
Minnesota,Hastings,Soil,Groundwater,75.47
Minnesota,Hastings,Water,Chemical,-53.18
Minnesota,Hastings,Air,Light,-52.01
Minnesota,Hastings,Soil,Thermal,78.15
Minnesota,Hastings,Water,Inorganic Fertilizers,76.7
Minnesota,Hastings,Air,Inferior Irrigation,-43.88
Michigan,Minneapolis,Soil,Inorganic Fertilizers,-43.4
Michigan,Minneapolis,Water,Inferior Irrigation,89.88
Michigan,Minneapolis,Air,Urban Activities,-39.04
Michigan,Minneapolis,Soil,Industrial,91.29
Michigan,Minneapolis,Water,Surface water,-36.39
Michigan,Minneapolis,Air,Oxygen-depletion,-35.69
Michigan,Minneapolis,Soil,Groundwater,-35.6
Michigan,Minneapolis,Water,Chemical,-34.15
Michigan,Minneapolis,Air,Light,-32.09
Michigan,Minneapolis,Soil,Thermal,-31.24
Michigan,Minneapolis,Water,Inorganic Fertilizers,92.57
Michigan,Minneapolis,Air,Inferior Irrigation,99.48
Minnesota,Rochester,Soil,Inorganic Fertilizers,-28.31
Minnesota,Rochester,Water,Inferior Irrigation,-27.39
Minnesota,Rochester,Air,Urban Activities,-25.51
Minnesota,Rochester,Soil,Industrial,-25.11
Minnesota,Rochester,Water,Surface water,-21.92
Minnesota,Rochester,Air,Oxygen-depletion,-19.88
Minnesota,Rochester,Soil,Groundwater,-17.42
Minnesota,Rochester,Water,Chemical,-16.91
Minnesota,Rochester,Air,Light,-16.87
Minnesota,Rochester,Soil,Thermal,-14.17
Minnesota,Rochester,Water,Inorganic Fertilizers,-4.0
Minnesota,Rochester,Air,Inferior Irrigation,-2.41
