Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Florida,Tampa,Temperature,0-10,0.66
2018,Florida,Tampa,Humidity,21-30,1.6
2018,Florida,Tampa,Temperature,11-20,1.59
2018,Florida,Tampa,Humidity,Low,2.9
2018,Florida,Tampa,Temperature,High,2.77
2018,Florida,Tampa,Humidity,0-10,4.64
2022,Nevada,Fort Lauderdale,Temperature,0-10,6.55
2022,Nevada,Fort Lauderdale,Humidity,21-30,7.98
2022,Nevada,Fort Lauderdale,Temperature,11-20,8.25
2022,Nevada,Fort Lauderdale,Humidity,Low,8.85
2022,Nevada,Fort Lauderdale,Temperature,High,10.14
2022,Nevada,Fort Lauderdale,Humidity,0-10,11.13
2019,Minnesota,Las Vegas,Temperature,0-10,11.68
2019,Minnesota,Las Vegas,Humidity,21-30,13.23
2019,Minnesota,Las Vegas,Temperature,11-20,12.41
2019,Minnesota,Las Vegas,Humidity,Low,12.1
2019,Minnesota,Las Vegas,Temperature,High,16.03
2019,Minnesota,Las Vegas,Humidity,0-10,17.55
2018,Florida,Reno,Temperature,0-10,18.31
2018,Florida,Reno,Humidity,21-30,17.79
2018,Florida,Reno,Temperature,11-20,17.33
2018,Florida,Reno,Humidity,Low,21.41
2018,Florida,Reno,Temperature,High,21.16
2018,Florida,Reno,Humidity,0-10,23.31
2022,Nevada,Boulder City,Temperature,0-10,24.29
2022,Nevada,Boulder City,Humidity,21-30,24.49
2022,Nevada,Boulder City,Temperature,11-20,26.5
2022,Nevada,Boulder City,Humidity,Low,26.01
2022,Nevada,Boulder City,Temperature,High,26.33
2022,Nevada,Boulder City,Humidity,0-10,27.13
2019,Minnesota,Rochester,Temperature,0-10,21.62
2019,Minnesota,Rochester,Humidity,21-30,22.63
2019,Minnesota,Rochester,Temperature,11-20,23.3
2019,Minnesota,Rochester,Humidity,Low,25.45
2019,Minnesota,Rochester,Temperature,High,26.02
2019,Minnesota,Rochester,Humidity,0-10,8.2
2018,Florida,Minneapolis,Temperature,0-10,10.05
2018,Florida,Minneapolis,Humidity,21-30,10.63
2018,Florida,Minneapolis,Temperature,11-20,10.77
2018,Florida,Minneapolis,Humidity,Low,15.86
2018,Florida,Minneapolis,Temperature,High,16.24
2018,Florida,Minneapolis,Humidity,0-10,17.08
2022,Nevada,Hastings,Temperature,0-10,17.84
2022,Nevada,Hastings,Humidity,21-30,19.18
2022,Nevada,Hastings,Temperature,11-20,7.29
2022,Nevada,Hastings,Humidity,Low,21.0
2022,Nevada,Hastings,Temperature,High,21.9
2022,Nevada,Hastings,Humidity,0-10,25.68
