State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2018,Air,Noise,2.5
Maryland,Baltimore,2018,Water,Thermal,4.56
Maryland,Baltimore,2018,Soil,Oxygen-depletion,7.66
Maryland,Baltimore,2018,Air,Chemical,9.7
Maryland,Baltimore,2018,Water,Groundwater,21.84
Maryland,Baltimore,2018,Soil,Surface water,26.42
Maryland,Baltimore,2018,Air,Industrial,29.99
Maryland,Baltimore,2018,Water,Inferior Irrigation,30.5
Maryland,Baltimore,2018,Soil,Noise,32.18
Maryland,Baltimore,2018,Air,Thermal,-95.48
Maryland,Baltimore,2018,Water,Oxygen-depletion,33.51
Maryland,Baltimore,2018,Soil,Chemical,35.97
Massachusetts,Columbia,2022,Air,Noise,34.96
Massachusetts,Columbia,2022,Water,Thermal,-90.29
Massachusetts,Columbia,2022,Soil,Oxygen-depletion,-89.67
Massachusetts,Columbia,2022,Air,Chemical,-88.81
Massachusetts,Columbia,2022,Water,Groundwater,41.31
Massachusetts,Columbia,2022,Soil,Surface water,41.62
Massachusetts,Columbia,2022,Air,Industrial,43.99
Massachusetts,Columbia,2022,Water,Inferior Irrigation,-84.13
Massachusetts,Columbia,2022,Soil,Noise,-88.22
Massachusetts,Columbia,2022,Air,Thermal,42.96
Massachusetts,Columbia,2022,Water,Oxygen-depletion,-76.84
Massachusetts,Columbia,2022,Soil,Chemical,-73.5
Maryland,Aberdeen,2018,Air,Noise,-72.95
Maryland,Aberdeen,2018,Water,Thermal,-70.24
Maryland,Aberdeen,2018,Soil,Oxygen-depletion,-66.08
Maryland,Aberdeen,2018,Air,Chemical,64.46
Maryland,Aberdeen,2018,Water,Groundwater,-62.21
Maryland,Aberdeen,2018,Soil,Surface water,-58.06
Maryland,Aberdeen,2018,Air,Industrial,72.72
Maryland,Aberdeen,2018,Water,Inferior Irrigation,-55.43
Maryland,Aberdeen,2018,Soil,Noise,72.11
Maryland,Aberdeen,2018,Air,Thermal,-53.79
Maryland,Aberdeen,2018,Water,Oxygen-depletion,-53.48
Maryland,Aberdeen,2018,Soil,Chemical,78.26
Massachusetts,Lenox,2022,Air,Noise,78.34
Massachusetts,Lenox,2022,Water,Thermal,82.65
Massachusetts,Lenox,2022,Soil,Oxygen-depletion,-45.21
Massachusetts,Lenox,2022,Air,Chemical,-45.65
Massachusetts,Lenox,2022,Water,Groundwater,85.24
Massachusetts,Lenox,2022,Soil,Surface water,86.85
Massachusetts,Lenox,2022,Air,Industrial,-37.05
Massachusetts,Lenox,2022,Water,Inferior Irrigation,91.77
Massachusetts,Lenox,2022,Soil,Noise,-36.08
Massachusetts,Lenox,2022,Air,Thermal,-31.45
Massachusetts,Lenox,2022,Water,Oxygen-depletion,-29.16
Massachusetts,Lenox,2022,Soil,Chemical,-27.86
Maryland,Boston,2018,Air,Noise,-5.33
Maryland,Boston,2018,Water,Thermal,-23.49
Maryland,Boston,2018,Soil,Oxygen-depletion,-22.77
Maryland,Boston,2018,Air,Chemical,-21.95
Maryland,Boston,2018,Water,Groundwater,-19.74
Maryland,Boston,2018,Soil,Surface water,-18.47
Maryland,Boston,2018,Air,Industrial,-15.26
Maryland,Boston,2018,Water,Inferior Irrigation,-14.34
Maryland,Boston,2018,Soil,Noise,-14.16
Maryland,Boston,2018,Air,Thermal,-12.52
Maryland,Boston,2018,Water,Oxygen-depletion,-5.77
Maryland,Boston,2018,Soil,Chemical,-2.98
