Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q3,September,Illinois,Chicago,2.13
Production,Factory,Q2,August,Georgia,Columbus,3.46
Production,Factory,Q3,June,Illinois,Albany,4.96
Production,Factory,Q2,April,Georgia,Chicago,4.98
Service,Workshop,Q3,September,Illinois,Chicago,5.1
Service,Workshop,Q2,August,Georgia,Columbus,11.41
Service,Workshop,Q3,June,Illinois,Albany,11.1
Service,Workshop,Q2,April,Georgia,Chicago,15.11
Culture,School,Q3,September,Illinois,Chicago,17.99
Culture,School,Q2,August,Georgia,Columbus,28.54
Culture,School,Q3,June,Illinois,Albany,28.5
Culture,School,Q2,April,Georgia,Chicago,34.99
Production,Library,Q3,September,Illinois,Chicago,35.26
Production,Library,Q2,August,Georgia,Columbus,34.52
Production,Library,Q3,June,Illinois,Albany,37.2
Production,Library,Q2,April,Georgia,Chicago,39.71
Service,Concert,Q3,September,Illinois,Chicago,41.61
Service,Concert,Q2,August,Georgia,Columbus,44.24
Service,Concert,Q3,June,Illinois,Albany,46.03
Service,Concert,Q2,April,Georgia,Chicago,47.91
Culture,Theatre,Q3,September,Illinois,Chicago,56.34
Culture,Theatre,Q2,August,Georgia,Columbus,57.36
Culture,Theatre,Q3,June,Illinois,Albany,68.21
Culture,Theatre,Q2,April,Georgia,Chicago,72.48
Production,Museum,Q3,September,Illinois,Chicago,83.32
Production,Museum,Q2,August,Georgia,Columbus,84.96
Production,Museum,Q3,June,Illinois,Albany,87.36
Production,Museum,Q2,April,Georgia,Chicago,88.41
