Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,November,Michigan,Port Huron,7.58
Culture,Concert,Q2,October,Michigan,Flint,13.29
Culture,Concert,Q4,December,Michigan,Port Huron,14.39
Culture,Concert,Q2,May,Michigan,Flint,15.42
Culture,Concert,Q4,April,Michigan,Port Huron,13.31
Culture,Concert,Q2,November,Michigan,Flint,20.56
Service,Theatre,Q4,November,Michigan,Port Huron,24.19
Service,Theatre,Q2,October,Michigan,Flint,28.46
Service,Theatre,Q4,December,Michigan,Port Huron,32.54
Service,Theatre,Q2,May,Michigan,Flint,34.23
Service,Theatre,Q4,April,Michigan,Port Huron,35.21
Service,Theatre,Q2,November,Michigan,Flint,36.23
Culture,Library,Q4,November,Michigan,Port Huron,41.56
Culture,Library,Q2,October,Michigan,Flint,44.51
Culture,Library,Q4,December,Michigan,Port Huron,49.36
Culture,Library,Q2,May,Michigan,Flint,51.99
Culture,Library,Q4,April,Michigan,Port Huron,52.04
Culture,Library,Q2,November,Michigan,Flint,64.53
Service,School,Q4,November,Michigan,Port Huron,68.48
Service,School,Q2,October,Michigan,Flint,68.39
Service,School,Q4,December,Michigan,Port Huron,80.43
Service,School,Q2,May,Michigan,Flint,80.12
Service,School,Q4,April,Michigan,Port Huron,80.9
Service,School,Q2,November,Michigan,Flint,83.84
Culture,Administration,Q4,November,Michigan,Port Huron,85.2
Culture,Administration,Q2,October,Michigan,Flint,87.25
Culture,Administration,Q4,December,Michigan,Port Huron,89.15
Culture,Administration,Q2,May,Michigan,Flint,89.52
Culture,Administration,Q4,April,Michigan,Port Huron,89.41
Culture,Administration,Q2,November,Michigan,Flint,95.36
