State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2018,Soil,Solid Waste,6.3
Maryland,Baltimore,2018,Air,Inferior Irrigation,7.48
Maryland,Baltimore,2018,Soil,Inorganic Fertilizers,6.98
Maryland,Baltimore,2018,Air,Industrial,6.66
Maryland,Baltimore,2018,Soil,Urban Activities,10.02
Maryland,Baltimore,2018,Air,Thermal,8.97
Maryland,Baltimore,2018,Soil,Light,12.15
Maryland,Baltimore,2018,Air,Noise,13.16
Maryland,Baltimore,2018,Soil,Solid Waste,15.67
Maryland,Baltimore,2018,Air,Inferior Irrigation,16.48
Michigan,Aberdeen,2017,Soil,Solid Waste,20.12
Michigan,Aberdeen,2017,Air,Inferior Irrigation,21.96
Michigan,Aberdeen,2017,Soil,Inorganic Fertilizers,29.63
Michigan,Aberdeen,2017,Air,Industrial,29.36
Michigan,Aberdeen,2017,Soil,Urban Activities,31.35
Michigan,Aberdeen,2017,Air,Thermal,33.11
Michigan,Aberdeen,2017,Soil,Light,34.61
Michigan,Aberdeen,2017,Air,Noise,34.31
Michigan,Aberdeen,2017,Soil,Solid Waste,35.78
Michigan,Aberdeen,2017,Air,Inferior Irrigation,35.65
Illinois,Columbia,2018,Soil,Solid Waste,38.73
Illinois,Columbia,2018,Air,Inferior Irrigation,38.33
Illinois,Columbia,2018,Soil,Inorganic Fertilizers,39.3
Illinois,Columbia,2018,Air,Industrial,43.7
Illinois,Columbia,2018,Soil,Urban Activities,46.1
Illinois,Columbia,2018,Air,Thermal,48.58
Illinois,Columbia,2018,Soil,Light,50.2
Illinois,Columbia,2018,Air,Noise,51.3
Illinois,Columbia,2018,Soil,Solid Waste,57.9
Illinois,Columbia,2018,Air,Inferior Irrigation,58.53
Maryland,Port Huron,2017,Soil,Solid Waste,0.22
Maryland,Port Huron,2017,Air,Inferior Irrigation,67.75
Maryland,Port Huron,2017,Soil,Inorganic Fertilizers,83.63
Maryland,Port Huron,2017,Air,Industrial,84.08
Maryland,Port Huron,2017,Soil,Urban Activities,86.66
Maryland,Port Huron,2017,Air,Thermal,89.71
Maryland,Port Huron,2017,Soil,Light,89.62
Maryland,Port Huron,2017,Air,Noise,99.21
Maryland,Port Huron,2017,Soil,Solid Waste,-0.57
Maryland,Port Huron,2017,Air,Inferior Irrigation,-95.01
Michigan,Detroit,2018,Soil,Solid Waste,-93.72
Michigan,Detroit,2018,Air,Inferior Irrigation,-93.74
Michigan,Detroit,2018,Soil,Inorganic Fertilizers,-91.89
Michigan,Detroit,2018,Air,Industrial,-87.03
Michigan,Detroit,2018,Soil,Urban Activities,-87.11
Michigan,Detroit,2018,Air,Thermal,-83.38
Michigan,Detroit,2018,Soil,Light,-82.63
Michigan,Detroit,2018,Air,Noise,-81.16
Michigan,Detroit,2018,Soil,Solid Waste,-79.95
Michigan,Detroit,2018,Air,Inferior Irrigation,-77.19
Illinois,Flint,2017,Soil,Solid Waste,-75.85
Illinois,Flint,2017,Air,Inferior Irrigation,-75.12
Illinois,Flint,2017,Soil,Inorganic Fertilizers,-71.24
Illinois,Flint,2017,Air,Industrial,-66.5
Illinois,Flint,2017,Soil,Urban Activities,-65.89
Illinois,Flint,2017,Air,Thermal,-65.32
Illinois,Flint,2017,Soil,Light,-66.38
Illinois,Flint,2017,Air,Noise,-61.27
Illinois,Flint,2017,Soil,Solid Waste,-59.79
Illinois,Flint,2017,Air,Inferior Irrigation,-57.5
Maryland,Springfield,2018,Soil,Solid Waste,-54.14
Maryland,Springfield,2018,Air,Inferior Irrigation,-53.53
Maryland,Springfield,2018,Soil,Inorganic Fertilizers,-48.08
Maryland,Springfield,2018,Air,Industrial,-48.34
Maryland,Springfield,2018,Soil,Urban Activities,-46.16
Maryland,Springfield,2018,Air,Thermal,-39.9
Maryland,Springfield,2018,Soil,Light,-37.62
Maryland,Springfield,2018,Air,Noise,-36.47
Maryland,Springfield,2018,Soil,Solid Waste,-33.78
Maryland,Springfield,2018,Air,Inferior Irrigation,-32.08
Michigan,Chicago,2017,Soil,Solid Waste,-29.19
Michigan,Chicago,2017,Air,Inferior Irrigation,-24.91
Michigan,Chicago,2017,Soil,Inorganic Fertilizers,-16.45
Michigan,Chicago,2017,Air,Industrial,-12.91
Michigan,Chicago,2017,Soil,Urban Activities,-12.52
Michigan,Chicago,2017,Air,Thermal,-11.88
Michigan,Chicago,2017,Soil,Light,-9.71
Michigan,Chicago,2017,Air,Noise,-8.94
Michigan,Chicago,2017,Soil,Solid Waste,-12.26
Michigan,Chicago,2017,Air,Inferior Irrigation,-2.91
