Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Nevada,Reno,Temperature,21-30,1.44
2016,Nevada,Reno,Wind,0-10,1.37
2016,Nevada,Reno,Humidity,Breeze,3.23
2016,Nevada,Reno,Temperature,Calm,1.92
2016,Nevada,Reno,Wind,Storm,5.21
2016,Nevada,Reno,Humidity,Low,6.23
2016,Nevada,Reno,Temperature,High,7.58
2016,Nevada,Reno,Wind,Medium,7.98
2016,Nevada,Reno,Humidity,21-30,9.23
2018,Oregon,Las Vegas,Temperature,21-30,9.09
2018,Oregon,Las Vegas,Wind,0-10,11.29
2018,Oregon,Las Vegas,Humidity,Breeze,10.75
2018,Oregon,Las Vegas,Temperature,Calm,13.69
2018,Oregon,Las Vegas,Wind,Storm,13.94
2018,Oregon,Las Vegas,Humidity,Low,13.14
2018,Oregon,Las Vegas,Temperature,High,13.74
2018,Oregon,Las Vegas,Wind,Medium,17.81
2018,Oregon,Las Vegas,Humidity,21-30,16.02
2016,Minnesota,Boulder City,Temperature,21-30,15.11
2016,Minnesota,Boulder City,Wind,0-10,20.74
2016,Minnesota,Boulder City,Humidity,Breeze,14.73
2016,Minnesota,Boulder City,Temperature,Calm,22.26
2016,Minnesota,Boulder City,Wind,Storm,23.52
2016,Minnesota,Boulder City,Humidity,Low,24.51
2016,Minnesota,Boulder City,Temperature,High,16.31
2016,Minnesota,Boulder City,Wind,Medium,25.7
2016,Minnesota,Boulder City,Humidity,21-30,1.01
2018,Nevada,Redmond,Temperature,21-30,4.52
2018,Nevada,Redmond,Wind,0-10,25.64
2018,Nevada,Redmond,Humidity,Breeze,22.89
2018,Nevada,Redmond,Temperature,Calm,23.95
2018,Nevada,Redmond,Wind,Storm,24.98
2018,Nevada,Redmond,Humidity,Low,24.37
2018,Nevada,Redmond,Temperature,High,4.09
2018,Nevada,Redmond,Wind,Medium,7.16
2018,Nevada,Redmond,Humidity,21-30,9.67
2016,Oregon,Portland,Temperature,21-30,9.08
2016,Oregon,Portland,Wind,0-10,10.57
2016,Oregon,Portland,Humidity,Breeze,10.32
2016,Oregon,Portland,Temperature,Calm,10.37
2016,Oregon,Portland,Wind,Storm,1.78
2016,Oregon,Portland,Humidity,Low,12.6
2016,Oregon,Portland,Temperature,High,12.64
2016,Oregon,Portland,Wind,Medium,25.41
2016,Oregon,Portland,Humidity,21-30,13.65
2018,Minnesota,Hastings,Temperature,21-30,13.28
2018,Minnesota,Hastings,Wind,0-10,14.22
2018,Minnesota,Hastings,Humidity,Breeze,14.08
2018,Minnesota,Hastings,Temperature,Calm,14.62
2018,Minnesota,Hastings,Wind,Storm,14.67
2018,Minnesota,Hastings,Humidity,Low,2.13
2018,Minnesota,Hastings,Temperature,High,15.05
2018,Minnesota,Hastings,Wind,Medium,15.22
2018,Minnesota,Hastings,Humidity,21-30,15.73
2016,Nevada,Minneapolis,Temperature,21-30,25.29
2016,Nevada,Minneapolis,Wind,0-10,16.72
2016,Nevada,Minneapolis,Humidity,Breeze,16.86
2016,Nevada,Minneapolis,Temperature,Calm,4.86
2016,Nevada,Minneapolis,Wind,Storm,17.64
2016,Nevada,Minneapolis,Humidity,Low,4.19
2016,Nevada,Minneapolis,Temperature,High,5.95
2016,Nevada,Minneapolis,Wind,Medium,18.54
2016,Nevada,Minneapolis,Humidity,21-30,6.72
2018,Oregon,Rochester,Temperature,21-30,19.85
2018,Oregon,Rochester,Wind,0-10,7.3
2018,Oregon,Rochester,Humidity,Breeze,7.22
2018,Oregon,Rochester,Temperature,Calm,20.36
2018,Oregon,Rochester,Wind,Storm,22.03
2018,Oregon,Rochester,Humidity,Low,22.48
2018,Oregon,Rochester,Temperature,High,23.79
2018,Oregon,Rochester,Wind,Medium,23.03
2018,Oregon,Rochester,Humidity,21-30,25.45
