State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Water,Chemical,-94.19
Florida,Tampa,Soil,Groundwater,-92.63
Florida,Tampa,Water,Surface water,36.1
Florida,Tampa,Soil,Solid Waste,-90.06
Florida,Tampa,Water,Urban Activities,-81.09
Florida,Tampa,Soil,Chemical,-81.8
California,Fort Lauderdale,Water,Chemical,52.17
California,Fort Lauderdale,Soil,Groundwater,-69.82
California,Fort Lauderdale,Water,Surface water,61.96
California,Fort Lauderdale,Soil,Solid Waste,65.25
California,Fort Lauderdale,Water,Urban Activities,70.71
California,Fort Lauderdale,Soil,Chemical,-53.86
Florida,Berkeley,Water,Chemical,-52.0
Florida,Berkeley,Soil,Groundwater,77.4
Florida,Berkeley,Water,Surface water,80.88
Florida,Berkeley,Soil,Solid Waste,-47.78
Florida,Berkeley,Water,Urban Activities,-45.86
Florida,Berkeley,Soil,Chemical,85.99
California,San Francisco,Water,Chemical,-42.61
California,San Francisco,Soil,Groundwater,-39.38
California,San Francisco,Water,Surface water,93.77
California,San Francisco,Soil,Solid Waste,-24.94
California,San Francisco,Water,Urban Activities,-20.58
California,San Francisco,Soil,Chemical,-20.74
