State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,Water,Oxygen-depletion,0.2
Michigan,Port Huron,Soil,Surface water,1.1
Michigan,Port Huron,Water,Industrial,3.41
Michigan,Port Huron,Soil,Inferior Irrigation,5.7
Michigan,Port Huron,Water,Solid Waste,6.38
Michigan,Port Huron,Soil,Oxygen-depletion,22.1
Oregon,Flint,Water,Oxygen-depletion,24.05
Oregon,Flint,Soil,Surface water,-97.21
Oregon,Flint,Water,Industrial,-93.12
Oregon,Flint,Soil,Inferior Irrigation,-90.83
Oregon,Flint,Water,Solid Waste,-89.83
Oregon,Flint,Soil,Oxygen-depletion,40.5
Maryland,Portland,Water,Oxygen-depletion,41.66
Maryland,Portland,Soil,Surface water,-83.57
Maryland,Portland,Water,Industrial,-82.73
Maryland,Portland,Soil,Inferior Irrigation,47.43
Maryland,Portland,Water,Solid Waste,50.26
Maryland,Portland,Soil,Oxygen-depletion,52.03
Michigan,Salem,Water,Oxygen-depletion,-73.95
Michigan,Salem,Soil,Surface water,55.71
Michigan,Salem,Water,Industrial,58.9
Michigan,Salem,Soil,Inferior Irrigation,63.51
Michigan,Salem,Water,Solid Waste,67.38
Michigan,Salem,Soil,Oxygen-depletion,-56.5
Oregon,Columbia,Water,Oxygen-depletion,78.92
Oregon,Columbia,Soil,Surface water,80.25
Oregon,Columbia,Water,Industrial,-48.79
Oregon,Columbia,Soil,Inferior Irrigation,83.77
Oregon,Columbia,Water,Solid Waste,85.51
Oregon,Columbia,Soil,Oxygen-depletion,86.01
Maryland,Baltimore,Water,Oxygen-depletion,-37.77
Maryland,Baltimore,Soil,Surface water,92.02
Maryland,Baltimore,Water,Industrial,93.18
Maryland,Baltimore,Soil,Inferior Irrigation,-7.85
Maryland,Baltimore,Water,Solid Waste,97.81
Maryland,Baltimore,Soil,Oxygen-depletion,-17.92
Michigan,Aberdeen,Water,Oxygen-depletion,-16.14
Michigan,Aberdeen,Soil,Surface water,-15.99
Michigan,Aberdeen,Water,Industrial,-14.76
Michigan,Aberdeen,Soil,Inferior Irrigation,-9.63
Michigan,Aberdeen,Water,Solid Waste,-7.81
Michigan,Aberdeen,Soil,Oxygen-depletion,-5.99
