Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q4,November,Georgia,Washington,3.31
Residential,House,Q3,December,Georgia,Columbus,4.86
Residential,House,Q2,August,Georgia,Washington,5.99
Residential,House,Q4,September,Georgia,Columbus,6.88
Residential,House,Q3,July,Georgia,Washington,6.87
Residential,House,Q2,June,Georgia,Columbus,8.99
Residential,House,Q4,April,Georgia,Washington,9.08
Residential,House,Q3,November,Georgia,Columbus,9.72
Residential,House,Q2,December,Georgia,Washington,13.35
Service,Apartment,Q4,November,Georgia,Washington,13.64
Service,Apartment,Q3,December,Georgia,Columbus,15.27
Service,Apartment,Q2,August,Georgia,Washington,15.21
Service,Apartment,Q4,September,Georgia,Columbus,15.45
Service,Apartment,Q3,July,Georgia,Washington,15.08
Service,Apartment,Q2,June,Georgia,Columbus,15.54
Service,Apartment,Q4,April,Georgia,Washington,14.44
Service,Apartment,Q3,November,Georgia,Columbus,22.75
Service,Apartment,Q2,December,Georgia,Washington,23.03
Production,Hotel,Q4,November,Georgia,Washington,25.44
Production,Hotel,Q3,December,Georgia,Columbus,28.02
Production,Hotel,Q2,August,Georgia,Washington,29.6
Production,Hotel,Q4,September,Georgia,Columbus,28.63
Production,Hotel,Q3,July,Georgia,Washington,31.48
Production,Hotel,Q2,June,Georgia,Columbus,32.88
Production,Hotel,Q4,April,Georgia,Washington,33.99
Production,Hotel,Q3,November,Georgia,Columbus,34.69
Production,Hotel,Q2,December,Georgia,Washington,35.47
Residential,Library,Q4,November,Georgia,Washington,37.19
Residential,Library,Q3,December,Georgia,Columbus,37.48
Residential,Library,Q2,August,Georgia,Washington,39.36
Residential,Library,Q4,September,Georgia,Columbus,39.12
Residential,Library,Q3,July,Georgia,Washington,42.98
Residential,Library,Q2,June,Georgia,Columbus,43.56
Residential,Library,Q4,April,Georgia,Washington,43.69
Residential,Library,Q3,November,Georgia,Columbus,42.49
Residential,Library,Q2,December,Georgia,Washington,47.5
Service,Hospital,Q4,November,Georgia,Washington,48.06
Service,Hospital,Q3,December,Georgia,Columbus,53.28
Service,Hospital,Q2,August,Georgia,Washington,58.96
Service,Hospital,Q4,September,Georgia,Columbus,58.68
Service,Hospital,Q3,July,Georgia,Washington,60.46
Service,Hospital,Q2,June,Georgia,Columbus,61.69
Service,Hospital,Q4,April,Georgia,Washington,64.99
Service,Hospital,Q3,November,Georgia,Columbus,65.48
Service,Hospital,Q2,December,Georgia,Washington,66.96
Production,Factory,Q4,November,Georgia,Washington,67.01
Production,Factory,Q3,December,Georgia,Columbus,64.18
Production,Factory,Q2,August,Georgia,Washington,71.64
Production,Factory,Q4,September,Georgia,Columbus,79.98
Production,Factory,Q3,July,Georgia,Washington,79.25
Production,Factory,Q2,June,Georgia,Columbus,81.23
Production,Factory,Q4,April,Georgia,Washington,84.82
Production,Factory,Q3,November,Georgia,Columbus,86.33
Production,Factory,Q2,December,Georgia,Washington,87.92
Residential,Workshop,Q4,November,Georgia,Washington,88.27
Residential,Workshop,Q3,December,Georgia,Columbus,88.79
Residential,Workshop,Q2,August,Georgia,Washington,90.37
Residential,Workshop,Q4,September,Georgia,Columbus,91.74
Residential,Workshop,Q3,July,Georgia,Washington,90.57
Residential,Workshop,Q2,June,Georgia,Columbus,96.58
Residential,Workshop,Q4,April,Georgia,Washington,97.01
Residential,Workshop,Q3,November,Georgia,Columbus,97.1
Residential,Workshop,Q2,December,Georgia,Washington,99.97
