State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Reno,2015,Air,Light,2.73
Nevada,Reno,2015,Soil,Noise,3.64
Nevada,Reno,2015,Water,Industrial,11.15
Nevada,Reno,2015,Air,Inorganic Fertilizers,12.58
Nevada,Reno,2015,Soil,Oxygen-depletion,13.43
Nevada,Reno,2015,Water,Chemical,16.79
Nevada,Reno,2015,Air,Groundwater,30.58
Nevada,Reno,2015,Soil,Light,30.96
Nevada,Reno,2015,Water,Noise,-96.01
California,Las Vegas,2018,Air,Light,33.41
California,Las Vegas,2018,Soil,Noise,31.53
California,Las Vegas,2018,Water,Industrial,-98.54
California,Las Vegas,2018,Air,Inorganic Fertilizers,-88.04
California,Las Vegas,2018,Soil,Oxygen-depletion,41.22
California,Las Vegas,2018,Water,Chemical,-83.37
California,Las Vegas,2018,Air,Groundwater,48.33
California,Las Vegas,2018,Soil,Light,-74.11
California,Las Vegas,2018,Water,Noise,-67.85
Nevada,Los-Angeles,2016,Air,Light,64.16
Nevada,Los-Angeles,2016,Soil,Noise,65.0
Nevada,Los-Angeles,2016,Water,Industrial,-61.37
Nevada,Los-Angeles,2016,Air,Inorganic Fertilizers,68.6
Nevada,Los-Angeles,2016,Soil,Oxygen-depletion,67.93
Nevada,Los-Angeles,2016,Water,Chemical,-58.1
Nevada,Los-Angeles,2016,Air,Groundwater,-58.29
Nevada,Los-Angeles,2016,Soil,Light,-55.72
Nevada,Los-Angeles,2016,Water,Noise,74.27
California,San Francisco,2020,Air,Light,-51.36
California,San Francisco,2020,Soil,Noise,80.53
California,San Francisco,2020,Water,Industrial,-43.67
California,San Francisco,2020,Air,Inorganic Fertilizers,86.37
California,San Francisco,2020,Soil,Oxygen-depletion,-40.04
California,San Francisco,2020,Water,Chemical,89.43
California,San Francisco,2020,Air,Groundwater,89.53
California,San Francisco,2020,Soil,Light,-37.26
California,San Francisco,2020,Water,Noise,-34.9
Nevada,Berkeley,2015,Air,Light,97.18
Nevada,Berkeley,2015,Soil,Noise,98.26
Nevada,Berkeley,2015,Water,Industrial,-24.94
Nevada,Berkeley,2015,Air,Inorganic Fertilizers,-20.94
Nevada,Berkeley,2015,Soil,Oxygen-depletion,-18.1
Nevada,Berkeley,2015,Water,Chemical,-18.12
Nevada,Berkeley,2015,Air,Groundwater,-6.34
Nevada,Berkeley,2015,Soil,Light,-4.06
Nevada,Berkeley,2015,Water,Noise,-1.06
