Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Cereals,Rice,256.2
Export,2016,Meat,Oats,708.51
Export,2016,Cereals,Camel,200.32
Export,2016,Meat,Lamb,267.96
Export,2017,Cereals,Rice,108.31
Export,2017,Meat,Oats,48.93
Export,2017,Cereals,Camel,114.54
Export,2017,Meat,Lamb,339.8
Export,2015,Cereals,Rice,405.19
Export,2015,Meat,Oats,793.03
Export,2015,Cereals,Camel,22.24
Export,2015,Meat,Lamb,86.27
Export,2016,Cereals,Rice,249.61
Export,2016,Meat,Oats,891.2
Export,2016,Cereals,Camel,606.01
Export,2016,Meat,Lamb,639.24
