Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Oregon,Redmond,Humidity,High,0.38
2016,Oregon,Redmond,Temperature,Low,1.58
2016,Oregon,Redmond,Wind,31-40,2.14
2016,Oregon,Redmond,Humidity,0-10,3.13
2016,Oregon,Redmond,Temperature,Storm,4.1
2016,Oregon,Redmond,Wind,Calm,3.24
2022,Florida,Salem,Humidity,High,5.93
2022,Florida,Salem,Temperature,Low,4.54
2022,Florida,Salem,Wind,31-40,8.52
2022,Florida,Salem,Humidity,0-10,9.32
2022,Florida,Salem,Temperature,Storm,10.91
2022,Florida,Salem,Wind,Calm,10.9
2016,Oregon,Portland,Humidity,High,11.1
2016,Oregon,Portland,Temperature,Low,11.85
2016,Oregon,Portland,Wind,31-40,15.49
2016,Oregon,Portland,Humidity,0-10,16.11
2016,Oregon,Portland,Temperature,Storm,17.55
2016,Oregon,Portland,Wind,Calm,17.0
2022,Florida,Tampa,Humidity,High,18.44
2022,Florida,Tampa,Temperature,Low,17.5
2022,Florida,Tampa,Wind,31-40,21.1
2022,Florida,Tampa,Humidity,0-10,21.68
2022,Florida,Tampa,Temperature,Storm,22.32
2022,Florida,Tampa,Wind,Calm,24.88
2016,Oregon,Fort Lauderdale,Humidity,High,22.44
2016,Oregon,Fort Lauderdale,Temperature,Low,26.01
2016,Oregon,Fort Lauderdale,Wind,31-40,27.0
2016,Oregon,Fort Lauderdale,Humidity,0-10,25.11
2016,Oregon,Fort Lauderdale,Temperature,Storm,4.49
2016,Oregon,Fort Lauderdale,Wind,Calm,15.38
