Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,January,Georgia,Albany,17.93
Production,Workshop,Q2,February,Massachusetts,Columbus,21.1
Production,Workshop,Q1,June,Georgia,Cambridge,22.45
Production,Workshop,Q2,April,Massachusetts,Albany,23.43
Service,Factory,Q1,January,Georgia,Albany,23.54
Service,Factory,Q2,February,Massachusetts,Columbus,25.17
Service,Factory,Q1,June,Georgia,Cambridge,26.59
Service,Factory,Q2,April,Massachusetts,Albany,27.31
Residential,Administration,Q1,January,Georgia,Albany,28.26
Residential,Administration,Q2,February,Massachusetts,Columbus,25.94
Residential,Administration,Q1,June,Georgia,Cambridge,30.82
Residential,Administration,Q2,April,Massachusetts,Albany,31.59
Production,School,Q1,January,Georgia,Albany,32.22
Production,School,Q2,February,Massachusetts,Columbus,31.2
Production,School,Q1,June,Georgia,Cambridge,31.67
Production,School,Q2,April,Massachusetts,Albany,38.23
Service,Hospital,Q1,January,Georgia,Albany,41.9
Service,Hospital,Q2,February,Massachusetts,Columbus,43.0
Service,Hospital,Q1,June,Georgia,Cambridge,43.2
Service,Hospital,Q2,April,Massachusetts,Albany,46.51
Residential,Apartment,Q1,January,Georgia,Albany,51.63
Residential,Apartment,Q2,February,Massachusetts,Columbus,55.53
Residential,Apartment,Q1,June,Georgia,Cambridge,56.6
Residential,Apartment,Q2,April,Massachusetts,Albany,57.03
Production,Hotel,Q1,January,Georgia,Albany,71.49
Production,Hotel,Q2,February,Massachusetts,Columbus,71.78
Production,Hotel,Q1,June,Georgia,Cambridge,76.65
Production,Hotel,Q2,April,Massachusetts,Albany,76.59
Service,House,Q1,January,Georgia,Albany,82.21
Service,House,Q2,February,Massachusetts,Columbus,88.71
Service,House,Q1,June,Georgia,Cambridge,89.78
Service,House,Q2,April,Massachusetts,Albany,94.15
