State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Portland,Soil,Inferior Irrigation,-0.58
Oregon,Portland,Air,Urban Activities,6.51
Oregon,Portland,Water,Solid Waste,8.39
Oregon,Portland,Soil,Noise,11.94
Oregon,Portland,Air,Light,13.74
Oregon,Portland,Water,Surface water,13.25
Oregon,Portland,Soil,Groundwater,18.76
Oregon,Portland,Air,Oxygen-depletion,20.98
Oregon,Portland,Water,Chemical,21.92
Oregon,Portland,Soil,Inferior Irrigation,21.27
Oregon,Portland,Air,Urban Activities,23.95
Oregon,Portland,Water,Solid Waste,27.25
Florida,Salem,Soil,Inferior Irrigation,-97.73
Florida,Salem,Air,Urban Activities,32.46
Florida,Salem,Water,Solid Waste,-96.19
Florida,Salem,Soil,Noise,34.08
Florida,Salem,Air,Light,-92.88
Florida,Salem,Water,Surface water,-89.58
Florida,Salem,Soil,Groundwater,-88.44
Florida,Salem,Air,Oxygen-depletion,41.08
Florida,Salem,Water,Chemical,-88.64
Florida,Salem,Soil,Inferior Irrigation,-86.51
Florida,Salem,Air,Urban Activities,-83.57
Florida,Salem,Water,Solid Waste,48.52
Georgia,Tampa,Soil,Inferior Irrigation,49.14
Georgia,Tampa,Air,Urban Activities,-70.4
Georgia,Tampa,Water,Solid Waste,60.59
Georgia,Tampa,Soil,Noise,61.1
Georgia,Tampa,Air,Light,-66.74
Georgia,Tampa,Water,Surface water,-66.69
Georgia,Tampa,Soil,Groundwater,-64.56
Georgia,Tampa,Air,Oxygen-depletion,-66.84
Georgia,Tampa,Water,Chemical,-62.15
Georgia,Tampa,Soil,Inferior Irrigation,60.12
Georgia,Tampa,Air,Urban Activities,71.24
Georgia,Tampa,Water,Solid Waste,72.83
Oregon,Fort Lauderdale,Soil,Inferior Irrigation,73.77
Oregon,Fort Lauderdale,Air,Urban Activities,-55.88
Oregon,Fort Lauderdale,Water,Solid Waste,73.35
Oregon,Fort Lauderdale,Soil,Noise,-52.82
Oregon,Fort Lauderdale,Air,Light,77.54
Oregon,Fort Lauderdale,Water,Surface water,78.77
Oregon,Fort Lauderdale,Soil,Groundwater,79.41
Oregon,Fort Lauderdale,Air,Oxygen-depletion,-48.3
Oregon,Fort Lauderdale,Water,Chemical,-48.5
Oregon,Fort Lauderdale,Soil,Inferior Irrigation,81.24
Oregon,Fort Lauderdale,Air,Urban Activities,-50.36
Oregon,Fort Lauderdale,Water,Solid Waste,-45.46
Florida,Washington,Soil,Inferior Irrigation,85.83
Florida,Washington,Air,Urban Activities,-43.84
Florida,Washington,Water,Solid Waste,-41.94
Florida,Washington,Soil,Noise,-40.24
Florida,Washington,Air,Light,-39.41
Florida,Washington,Water,Surface water,87.18
Florida,Washington,Soil,Groundwater,-37.36
Florida,Washington,Air,Oxygen-depletion,-32.03
Florida,Washington,Water,Chemical,97.8
Florida,Washington,Soil,Inferior Irrigation,98.99
Florida,Washington,Air,Urban Activities,99.49
Florida,Washington,Water,Solid Waste,97.1
Georgia,Columbus,Soil,Inferior Irrigation,98.85
Georgia,Columbus,Air,Urban Activities,-26.74
Georgia,Columbus,Water,Solid Waste,-22.37
Georgia,Columbus,Soil,Noise,72.8
Georgia,Columbus,Air,Light,-15.28
Georgia,Columbus,Water,Surface water,-14.7
Georgia,Columbus,Soil,Groundwater,-11.4
Georgia,Columbus,Air,Oxygen-depletion,-10.94
Georgia,Columbus,Water,Chemical,-9.97
Georgia,Columbus,Soil,Inferior Irrigation,-53.45
Georgia,Columbus,Air,Urban Activities,-5.21
Georgia,Columbus,Water,Solid Waste,-2.94
