Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2018,Q3,Meat,Camel,512.99
Import,2018,Q3,Dairy,Chicken,259.94
Import,2018,Q3,Cereals,Pork,268.76
Import,2018,Q3,Meat,Cream,526.27
Import,2018,Q3,Dairy,Cheese,400.05
Import,2018,Q3,Cereals,Soybeans,273.78
Import,2018,Q3,Meat,Rice,658.76
Import,2018,Q3,Dairy,Camel,144.42
Import,2018,Q3,Cereals,Chicken,916.22
Import,2020,Q3,Meat,Camel,532.37
Import,2020,Q3,Dairy,Chicken,534.73
Import,2020,Q3,Cereals,Pork,280.38
Import,2020,Q3,Meat,Cream,152.94
Import,2020,Q3,Dairy,Cheese,793.46
Import,2020,Q3,Cereals,Soybeans,156.06
Import,2020,Q3,Meat,Rice,413.05
Import,2020,Q3,Dairy,Camel,412.68
Import,2020,Q3,Cereals,Chicken,418.41
Import,2021,Q3,Meat,Camel,421.04
Import,2021,Q3,Dairy,Chicken,294.01
Import,2021,Q3,Cereals,Pork,423.67
Import,2021,Q3,Meat,Cream,40.61
Import,2021,Q3,Dairy,Cheese,940.62
Import,2021,Q3,Cereals,Soybeans,185.81
Import,2021,Q3,Meat,Rice,442.84
Import,2021,Q3,Dairy,Camel,571.15
Import,2021,Q3,Cereals,Chicken,198.86
Import,2018,Q3,Meat,Camel,967.84
Import,2018,Q3,Dairy,Chicken,593.28
Import,2018,Q3,Cereals,Pork,339.5
Import,2018,Q3,Meat,Cream,211.14
Import,2018,Q3,Dairy,Cheese,851.95
Import,2018,Q3,Cereals,Soybeans,470.05
Import,2018,Q3,Meat,Rice,353.56
Import,2018,Q3,Dairy,Camel,742.37
Import,2018,Q3,Cereals,Chicken,231.96
Import,2020,Q3,Meat,Camel,360.41
Import,2020,Q3,Dairy,Chicken,748.83
Import,2020,Q3,Cereals,Pork,624.5
Import,2020,Q3,Meat,Cream,753.88
Import,2020,Q3,Dairy,Cheese,498.03
Import,2020,Q3,Cereals,Soybeans,119.11
Import,2020,Q3,Meat,Rice,378.73
Import,2020,Q3,Dairy,Camel,763.16
Import,2020,Q3,Cereals,Chicken,127.21
