State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Salem,Air,Thermal,1.98
Oregon,Salem,Soil,Noise,5.53
Oregon,Salem,Water,Light,6.73
Oregon,Salem,Air,Industrial,11.61
Oregon,Salem,Soil,Solid Waste,17.76
Oregon,Salem,Water,Groundwater,20.06
Oregon,Salem,Air,Surface water,24.62
Oregon,Salem,Soil,Oxygen-depletion,25.14
Oregon,Salem,Water,Thermal,26.28
Massachusetts,Portland,Air,Thermal,26.03
Massachusetts,Portland,Soil,Noise,27.85
Massachusetts,Portland,Water,Light,33.74
Massachusetts,Portland,Air,Industrial,34.06
Massachusetts,Portland,Soil,Solid Waste,36.68
Massachusetts,Portland,Water,Groundwater,37.53
Massachusetts,Portland,Air,Surface water,36.9
Massachusetts,Portland,Soil,Oxygen-depletion,-85.52
Massachusetts,Portland,Water,Thermal,-81.6
Oregon,Cambridge,Air,Thermal,48.6
Oregon,Cambridge,Soil,Noise,49.52
Oregon,Cambridge,Water,Light,-66.6
Oregon,Cambridge,Air,Industrial,-65.6
Oregon,Cambridge,Soil,Solid Waste,65.01
Oregon,Cambridge,Water,Groundwater,-58.53
Oregon,Cambridge,Air,Surface water,71.61
Oregon,Cambridge,Soil,Oxygen-depletion,73.7
Oregon,Cambridge,Water,Thermal,76.55
Massachusetts,Lenox,Air,Thermal,77.76
Massachusetts,Lenox,Soil,Noise,-50.71
Massachusetts,Lenox,Water,Light,-49.06
Massachusetts,Lenox,Air,Industrial,81.51
Massachusetts,Lenox,Soil,Solid Waste,83.0
Massachusetts,Lenox,Water,Groundwater,87.54
Massachusetts,Lenox,Air,Surface water,88.81
Massachusetts,Lenox,Soil,Oxygen-depletion,89.51
Massachusetts,Lenox,Water,Thermal,94.8
Oregon,Boston,Air,Thermal,-33.4
Oregon,Boston,Soil,Noise,-23.11
Oregon,Boston,Water,Light,-21.85
Oregon,Boston,Air,Industrial,-20.31
Oregon,Boston,Soil,Solid Waste,-13.79
Oregon,Boston,Water,Groundwater,-13.43
Oregon,Boston,Air,Surface water,-11.88
Oregon,Boston,Soil,Oxygen-depletion,-10.57
Oregon,Boston,Water,Thermal,-5.97
