Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Minnesota,Hastings,Wind,Breeze,0.41
2015,Minnesota,Hastings,Temperature,Calm,1.69
2015,Minnesota,Hastings,Wind,Storm,2.84
2015,Minnesota,Hastings,Temperature,0-10,3.59
2015,Minnesota,Hastings,Wind,21-30,5.65
2015,Minnesota,Hastings,Temperature,Breeze,7.96
2016,Maryland,Rochester,Wind,Breeze,12.49
2016,Maryland,Rochester,Temperature,Calm,13.24
2016,Maryland,Rochester,Wind,Storm,13.13
2016,Maryland,Rochester,Temperature,0-10,14.95
2016,Maryland,Rochester,Wind,21-30,17.03
2016,Maryland,Rochester,Temperature,Breeze,18.61
2020,Minnesota,Columbia,Wind,Breeze,18.67
2020,Minnesota,Columbia,Temperature,Calm,19.09
2020,Minnesota,Columbia,Wind,Storm,18.91
2020,Minnesota,Columbia,Temperature,0-10,18.55
2020,Minnesota,Columbia,Wind,21-30,23.99
2020,Minnesota,Columbia,Temperature,Breeze,24.38
2015,Maryland,Baltimore,Wind,Breeze,17.59
2015,Maryland,Baltimore,Temperature,Calm,27.16
2015,Maryland,Baltimore,Wind,Storm,27.8
2015,Maryland,Baltimore,Temperature,0-10,27.54
2015,Maryland,Baltimore,Wind,21-30,27.74
2015,Maryland,Baltimore,Temperature,Breeze,0.15
