Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Georgia,Washington,Temperature,11-20,1.56
2021,Georgia,Washington,Wind,31-40,3.44
2021,Georgia,Washington,Temperature,Calm,4.73
2021,Georgia,Washington,Wind,Storm,5.29
2022,Michigan,Albany,Temperature,11-20,6.14
2022,Michigan,Albany,Wind,31-40,7.61
2022,Michigan,Albany,Temperature,Calm,8.05
2022,Michigan,Albany,Wind,Storm,9.51
2020,Georgia,Columbus,Temperature,11-20,11.36
2020,Georgia,Columbus,Wind,31-40,11.24
2020,Georgia,Columbus,Temperature,Calm,13.23
2020,Georgia,Columbus,Wind,Storm,14.58
2021,Michigan,Port Huron,Temperature,11-20,18.6
2021,Michigan,Port Huron,Wind,31-40,18.88
2021,Michigan,Port Huron,Temperature,Calm,20.95
2021,Michigan,Port Huron,Wind,Storm,21.64
2022,Georgia,Detroit,Temperature,11-20,22.59
2022,Georgia,Detroit,Wind,31-40,22.63
2022,Georgia,Detroit,Temperature,Calm,24.04
2022,Georgia,Detroit,Wind,Storm,21.44
2020,Michigan,Flint,Temperature,11-20,26.56
2020,Michigan,Flint,Wind,31-40,27.9
2020,Michigan,Flint,Temperature,Calm,19.75
2020,Michigan,Flint,Wind,Storm,27.58
