Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Nevada,Reno,Humidity,Low,0.84
2020,Nevada,Reno,Wind,Medium,1.77
2020,Nevada,Reno,Temperature,High,1.96
2020,Nevada,Reno,Humidity,Storm,3.07
2020,Nevada,Reno,Wind,Calm,4.57
2020,Nevada,Reno,Temperature,21-30,5.09
2020,Nevada,Reno,Humidity,0-10,6.28
2020,Nevada,Reno,Wind,31-40,7.23
2020,Nevada,Reno,Temperature,Low,6.33
2017,Florida,Las Vegas,Humidity,Low,9.5
2017,Florida,Las Vegas,Wind,Medium,10.78
2017,Florida,Las Vegas,Temperature,High,11.28
2017,Florida,Las Vegas,Humidity,Storm,5.17
2017,Florida,Las Vegas,Wind,Calm,6.02
2017,Florida,Las Vegas,Temperature,21-30,10.15
2017,Florida,Las Vegas,Humidity,0-10,15.64
2017,Florida,Las Vegas,Wind,31-40,16.67
2017,Florida,Las Vegas,Temperature,Low,16.27
2020,Nevada,Fort Lauderdale,Humidity,Low,12.49
2020,Nevada,Fort Lauderdale,Wind,Medium,19.61
2020,Nevada,Fort Lauderdale,Temperature,High,20.26
2020,Nevada,Fort Lauderdale,Humidity,Storm,20.85
2020,Nevada,Fort Lauderdale,Wind,Calm,22.71
2020,Nevada,Fort Lauderdale,Temperature,21-30,4.32
2020,Nevada,Fort Lauderdale,Humidity,0-10,24.25
2020,Nevada,Fort Lauderdale,Wind,31-40,17.77
2020,Nevada,Fort Lauderdale,Temperature,Low,26.54
2017,Florida,Tampa,Humidity,Low,23.87
2017,Florida,Tampa,Wind,Medium,2.28
2017,Florida,Tampa,Temperature,High,10.51
2017,Florida,Tampa,Humidity,Storm,2.8
2017,Florida,Tampa,Wind,Calm,0.47
2017,Florida,Tampa,Temperature,21-30,4.44
2017,Florida,Tampa,Humidity,0-10,5.11
2017,Florida,Tampa,Wind,31-40,6.71
2017,Florida,Tampa,Temperature,Low,0.73
