Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Dairy,Cheese,148.0
Import,2015,Beverage,Cream,277.18
Import,2015,Dairy,Juice,150.29
Import,2015,Beverage,Soda,21.47
Import,2015,Dairy,Tea,429.49
Import,2015,Beverage,Cheese,816.1
Import,2020,Dairy,Cheese,433.84
Import,2020,Beverage,Cream,698.82
Import,2020,Dairy,Juice,583.24
Import,2020,Beverage,Soda,328.81
Import,2020,Dairy,Tea,711.32
Import,2020,Beverage,Cheese,86.99
Import,2019,Dairy,Cheese,473.6
Import,2019,Beverage,Cream,991.05
Import,2019,Dairy,Juice,609.91
Import,2019,Beverage,Soda,866.9
Import,2019,Dairy,Tea,356.49
Import,2019,Beverage,Cheese,231.02
Import,2015,Dairy,Cheese,371.84
Import,2015,Beverage,Cream,629.47
Import,2015,Dairy,Juice,758.49
Import,2015,Beverage,Soda,380.99
Import,2015,Dairy,Tea,508.98
Import,2015,Beverage,Cheese,126.37
