State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2021,Soil,Industrial,2.71
Florida,Tampa,2021,Water,Urban Activities,3.9
Florida,Tampa,2021,Air,Inorganic Fertilizers,4.35
Florida,Tampa,2021,Soil,Inferior Irrigation,8.08
Florida,Tampa,2021,Water,Solid Waste,10.75
Florida,Tampa,2021,Air,Surface water,11.64
Florida,Tampa,2021,Soil,Chemical,12.41
Florida,Tampa,2021,Water,Oxygen-depletion,12.11
Florida,Tampa,2021,Air,Groundwater,14.87
Florida,Tampa,2021,Soil,Light,15.73
Florida,Tampa,2021,Water,Noise,10.67
Florida,Tampa,2021,Air,Thermal,17.95
Florida,Tampa,2021,Soil,Industrial,18.18
Florida,Tampa,2021,Water,Urban Activities,18.5
Florida,Tampa,2021,Air,Inorganic Fertilizers,20.36
California,Fort Lauderdale,2015,Soil,Industrial,21.49
California,Fort Lauderdale,2015,Water,Urban Activities,24.94
California,Fort Lauderdale,2015,Air,Inorganic Fertilizers,27.85
California,Fort Lauderdale,2015,Soil,Inferior Irrigation,27.49
California,Fort Lauderdale,2015,Water,Solid Waste,28.29
California,Fort Lauderdale,2015,Air,Surface water,29.62
California,Fort Lauderdale,2015,Soil,Chemical,31.75
California,Fort Lauderdale,2015,Water,Oxygen-depletion,32.85
California,Fort Lauderdale,2015,Air,Groundwater,33.35
California,Fort Lauderdale,2015,Soil,Light,34.87
California,Fort Lauderdale,2015,Water,Noise,32.6
California,Fort Lauderdale,2015,Air,Thermal,36.69
California,Fort Lauderdale,2015,Soil,Industrial,37.66
California,Fort Lauderdale,2015,Water,Urban Activities,42.05
California,Fort Lauderdale,2015,Air,Inorganic Fertilizers,44.82
Minnesota,Malibu,2018,Soil,Industrial,45.73
Minnesota,Malibu,2018,Water,Urban Activities,48.55
Minnesota,Malibu,2018,Air,Inorganic Fertilizers,51.26
Minnesota,Malibu,2018,Soil,Inferior Irrigation,54.55
Minnesota,Malibu,2018,Water,Solid Waste,55.91
Minnesota,Malibu,2018,Air,Surface water,59.61
Minnesota,Malibu,2018,Soil,Chemical,60.1
Minnesota,Malibu,2018,Water,Oxygen-depletion,64.72
Minnesota,Malibu,2018,Air,Groundwater,66.28
Minnesota,Malibu,2018,Soil,Light,69.62
Minnesota,Malibu,2018,Water,Noise,69.82
Minnesota,Malibu,2018,Air,Thermal,71.5
Minnesota,Malibu,2018,Soil,Industrial,72.24
Minnesota,Malibu,2018,Water,Urban Activities,83.42
Minnesota,Malibu,2018,Air,Inorganic Fertilizers,83.52
Florida,Los-Angeles,2019,Soil,Industrial,-9.1
Florida,Los-Angeles,2019,Water,Urban Activities,90.68
Florida,Los-Angeles,2019,Air,Inorganic Fertilizers,91.18
Florida,Los-Angeles,2019,Soil,Inferior Irrigation,93.1
Florida,Los-Angeles,2019,Water,Solid Waste,93.34
Florida,Los-Angeles,2019,Air,Surface water,96.52
